No,제목,학과,과정,년도,href,BERT_SCORE
42,교환학생 어땠었나,경영,학부,2014-2,/partner/expReport.asp?id=12319&page=3&bgbn=R,0
41,스토니에서의 봄학기,응용통계학과,학부,2015,/partner/expReport.asp?id=11930&page=3&bgbn=R,1
40,SBU 2015년 봄학기,시스템생물학과,학부,2015,/partner/expReport.asp?id=11869&page=3&bgbn=R,1
39,스토니브룩에서의 한학기,경제학과,학부,2014,/partner/expReport.asp?id=7575&page=3&bgbn=R,1
38,SBU에서의 잊지못할 2014년 봄학기,행정학과,학부,2014,/partner/expReport.asp?id=7288&page=3&bgbn=R,1
37,Stony Brook에서의 한 학기,UIC 경제과,학부,2014,/partner/expReport.asp?id=7159&page=3&bgbn=R,1
36,Stony Brook에서의 추억,사회학과,학부,2013,/partner/expReport.asp?id=6949&page=4&bgbn=R,1
35,스토니에서의 아름다운 1년!,사회복지학과,학부,2012,/partner/expReport.asp?id=6279&page=4&bgbn=R,1
34,SUNY-Stony Brook에서의 생활,경영학과,학부,2012,/partner/expReport.asp?id=6161&page=4&bgbn=R,1
33,Stony Brook 경험보고서,경영학과,학부,2011,/partner/expReport.asp?id=5943&page=4&bgbn=R,1
32,스토니 브룩에서의 한학기,사회복지학과,학부,2012,/partner/expReport.asp?id=5667&page=4&bgbn=R,1
31,스토니브룩에서의 한 학기를 마치며,경영학과,학부,2011,/partner/expReport.asp?id=5465&page=4&bgbn=R,1
30,SBU 경험보고서:),정치외교학과,학부,2011,/partner/expReport.asp?id=5357&page=4&bgbn=R,0
29,스토니브룩에서의 한학기를 마치며,건축공학과,학부,2011,/partner/expReport.asp?id=5308&page=4&bgbn=R,1
28,스토니브룩에서의 9개월,교육학과,학부,2010-2011,/partner/expReport.asp?id=5045&page=4&bgbn=R,1
27,뉴욕주립대에서의 한 학기를 마치며,정치외교학과,학부,2010,/partner/expReport.asp?id=4359&page=4&bgbn=R,1
26,State Univ. of New York- SUNY,심리학,학부,2008-2009,/partner/expReport.asp?id=3608&page=5&bgbn=R,1
25,SUNY-Stony Brook,경영학과,학부,2008-2009,/partner/expReport.asp?id=3566&page=5&bgbn=R,1
24,Stony Brook 이야기.,영어영문학과,학부,2007-2008,/partner/expReport.asp?id=3243&page=5&bgbn=R,1
23,StonyBrook - 경험보고서,보건행정학과,학부,2006-2007,/partner/expReport.asp?id=2627&page=5&bgbn=R,1
22,길면서도 짧았던 Stony Brook 에서의 1년,영어영문학,학부,2006-2007,/partner/expReport.asp?id=2552&page=5&bgbn=R,1
21,Stonybrook에서의 1년,정치외교학과,학부,2006,/partner/expReport.asp?id=2394&page=5&bgbn=R,0
20,"Stony Brook, Long Island, New York",경영학과,학부,2005-2006,/partner/expReport.asp?id=2200&page=5&bgbn=R,1
19,뉴욕주립대에서의 한학기,기계공학,학부,2006,/partner/expReport.asp?id=2170&page=5&bgbn=R,1
18,평범하고도 특별했던 Stony Brook에서의 두 학기,영어영문학과,학부,2005-2006,/partner/expReport.asp?id=2032&page=5&bgbn=R,0
17,Suny at Stony Brook,노어노문학전공,학부,2004,/partner/expReport.asp?id=1210&page=5&bgbn=R,1
16,경험보고서,인문학부,학부,2003-2004,/partner/expReport.asp?id=1159&page=6&bgbn=R,0
15,SUNY at Stony Brook,상경계열,학부,2003,/partner/expReport.asp?id=1098&page=6&bgbn=R,1
14,[SUNY at Stony Brook]교환학생을 마치며...,응용통계학전공,학부,2002-2003,/partner/expReport.asp?id=834&page=6&bgbn=R,0
13,SUNY Stony Brook 경험보고서,인문학부,학부,2002,/partner/expReport.asp?id=764&page=6&bgbn=R,1
12,교환학생 경험 보고서,인문학부,학부,2002,/partner/expReport.asp?id=755&page=6&bgbn=R,0
11,SUNY at StonyBrook - 경헙보고서,경영학전공,학부,2002,/partner/expReport.asp?id=750&page=6&bgbn=R,1
10,경험보고서,경영학전공,학부,2002,/partner/expReport.asp?id=738&page=6&bgbn=R,0
9,SUNY at stony brook,생물학전공,학부,2002,/partner/expReport.asp?id=734&page=6&bgbn=R,1
8,SUNY Stony Brook 경험보고서,문과대학,학부,2002,/partner/expReport.asp?id=715&page=6&bgbn=R,1
7,"SUNY, Stony Brook - 김종현",경영학전공,학부,2001-2002,/partner/expReport.asp?id=599&page=6&bgbn=R,1
6,SUNY Stony Brook - 최원석,경영학전공,대학원,2001,/partner/expReport.asp?id=515&page=7&bgbn=R,1
5,SUNY Stony Brook - 고대관,화학공학전공,학부,2001,/partner/expReport.asp?id=500&page=7&bgbn=R,1
4,SUNY Stony Brook - 김빛나,경영학전공,대학원,2001,/partner/expReport.asp?id=355&page=7&bgbn=R,1
3,"SUNY, Stony Brook-임상순",상경계열,학부,2001,/partner/expReport.asp?id=338&page=7&bgbn=R,1
2,SUNY Stony Brook-서유진,중어중문학전공,대학원,2000,/partner/expReport.asp?id=200&page=7&bgbn=R,1
1,SUNY Stony Brook-한은미,상경계열,학부,1999,/partner/expReport.asp?id=42&page=7&bgbn=R,1
