No,제목,학과,과정,년도,href,BERT_SCORE
123,Albany와 함께 한 반년 :),경제학과,학부,2011,/partner/expReport.asp?id=5424&page=11&bgbn=R,1
122,albany에서의 소중한 경험,경제학과,학부,2011,/partner/expReport.asp?id=5365&page=11&bgbn=R,1
121,푹 쉬고 놀면서 공부할 수 있었던 알바니 생활!,간호학과,학부,2011,/partner/expReport.asp?id=5345&page=11&bgbn=R,0
120,SUNY Albany에서의 한 학기,국어국문학과,학부,2011,/partner/expReport.asp?id=5338&page=11&bgbn=R,1
119,알바니에서의 겨울~봄 생활,심리학과,학부,2011,/partner/expReport.asp?id=5336&page=11&bgbn=R,1
118,Albany에서의 경험들,경제학과,학부,2011,/partner/expReport.asp?id=5331&page=11&bgbn=R,0
117,알바니에서의 1학기,도시공학과,학부,2011,/partner/expReport.asp?id=5241&page=11&bgbn=R,1
116,알바니에서의 1년,영어영문학,학부,2010--201,/partner/expReport.asp?id=5123&page=11&bgbn=R,0
115,뜻깊었던 수니에서의 1학기,교육학과,학부,2011,/partner/expReport.asp?id=4980&page=11&bgbn=R,1
114,알바니에서 한학기를 보내고,경영학과,학부,2010,/partner/expReport.asp?id=4921&page=11&bgbn=R,1
113,매순간 새로운 배움이었던 알바니에서의 한 학기,정치외교학과,학부,2011,/partner/expReport.asp?id=4896&page=12&bgbn=R,0
112,알바니에서의 한학기,심리학과,학부,2010,/partner/expReport.asp?id=4721&page=12&bgbn=R,1
111,수니 알바니에서의 한학기,생화학과,학부,2010,/partner/expReport.asp?id=4628&page=12&bgbn=R,1
110,수니 알바니에서의 1년,경영학과,학부,2009,/partner/expReport.asp?id=4085&page=12&bgbn=R,0
109,알바니에서의 1년,영어영문학과,학부,2009,/partner/expReport.asp?id=4084&page=12&bgbn=R,0
108,아메리칸 대학에서의 한 학기,영어영문학과,학부,2009,/partner/expReport.asp?id=3724&page=12&bgbn=R,1
107,조용한 추억의 알바니 :),신문방송학과,학부,2007,/partner/expReport.asp?id=3346&page=12&bgbn=R,0
106,경험보고서,경영학과,학부,2007-2008,/partner/expReport.asp?id=3241&page=12&bgbn=R,0
105,"평생 내 마음에 담아놓을 그곳, SUNY Albany",경영학과,학부,2007,/partner/expReport.asp?id=3027&page=12&bgbn=R,1
104,행복했던 albany에서의 1년,경영학과,학부,2007,/partner/expReport.asp?id=2999&page=12&bgbn=R,0
103,길고도 짧았던 알바니에서의 1년,영어영문학과,학부,2007,/partner/expReport.asp?id=2993&page=13&bgbn=R,0
102,"마음 울컥한 행복, 지금도 그리운 곳.",신문방송학과/경영학과,학부,2007,/partner/expReport.asp?id=2877&page=13&bgbn=R,1
101,Albany에서의 1년,경제학과,학부,2007,/partner/expReport.asp?id=2875&page=13&bgbn=R,0
100,그 어느해보다도 가장 성숙할 수 있었던 1년,정치외교학과/행정학과,학부,2007,/partner/expReport.asp?id=2853&page=13&bgbn=R,1
99,Albany 에서의 한 학기.,영어영문학과,학부,2007,/partner/expReport.asp?id=2756&page=13&bgbn=R,0
98,알바니로 오세요~!,경영학과,학부,2006-2007,/partner/expReport.asp?id=2716&page=13&bgbn=R,0
97,알바니에서 보낸 2007년 봄.,화학공학과,학부,2008,/partner/expReport.asp?id=2698&page=13&bgbn=R,1
96,스스로를 풍성하게 하는 기회-,경영학과/법학과,학부,2007,/partner/expReport.asp?id=2675&page=13&bgbn=R,1
95,SUNY ALBANY,국제학대학원 국제협력,대학원,2007,/partner/expReport.asp?id=2621&page=13&bgbn=R,1
94,SUNY Albany!,경영학과,학부,2007,/partner/expReport.asp?id=2610&page=13&bgbn=R,1
93,UAlbany,경영학과/정치외교학과,학부,2007,/partner/expReport.asp?id=2562&page=14&bgbn=R,0
92,SUNY Albany에서의 한 학기!,정치외교학과,학부,2006,/partner/expReport.asp?id=2535&page=14&bgbn=R,1
91,SUNY Albany에서의 한 학기!,정치외교학과,학부,2006,/partner/expReport.asp?id=2534&page=14&bgbn=R,1
90,Albany의 가을,경영학과,대학원,2006,/partner/expReport.asp?id=2523&page=14&bgbn=R,1
89,Albany에서의 1년,경영학과,학부,2005,/partner/expReport.asp?id=2522&page=14&bgbn=R,0
88,☆수니알바니☆에서의 1년,경영학과,학부,2006,/partner/expReport.asp?id=2517&page=14&bgbn=R,0
87,알바니에서의 한학기,경영학과,학부,2006,/partner/expReport.asp?id=2474&page=14&bgbn=R,1
86,알바니에서.,경영학과,학부,2006,/partner/expReport.asp?id=2459&page=14&bgbn=R,1
85,SUNY-Albany에서 한학기를 보내며,컴퓨터산업공학,학부,2006,/partner/expReport.asp?id=2456&page=14&bgbn=R,1
84,10명이 만든 아름다운 추억,경영대학 경영학과,학부,2006,/partner/expReport.asp?id=2446&page=14&bgbn=R,1
83,"알바니에서의 1년- 짧고도 긴, 가벼우면서도 무거운.",경영학과,학부,2006,/partner/expReport.asp?id=2430&page=15&bgbn=R,1
82,알바니 교환생활.,교육학과,학부,2006,/partner/expReport.asp?id=2405&page=15&bgbn=R,0
81,"잊을 수 없는 곳, Albany",경영학과,학부,2006,/partner/expReport.asp?id=2388&page=15&bgbn=R,1
80,SUNY Albany 경험보고서,국제대학원 국제통상,대학원,2006,/partner/expReport.asp?id=2383&page=15&bgbn=R,0
79,짧은 교환학생 생활,경제학과,학부,2006,/partner/expReport.asp?id=2380&page=15&bgbn=R,0
78,알바니에서의 한학기,경영학과,학부,2006,/partner/expReport.asp?id=2379&page=15&bgbn=R,1
77,뉴욕에 있는게 아니라 뉴욕주에 있는 학교,국어국문학과,학부,2006,/partner/expReport.asp?id=2364&page=15&bgbn=R,1
76,낯설음이 익숙함이 되기까지,영어영문학,학부,2006,/partner/expReport.asp?id=2301&page=15&bgbn=R,1
75,10명이 함께한 Albany.,정보산업공학과,학부,2006,/partner/expReport.asp?id=2224&page=15&bgbn=R,1
74,알바니에서의,경영학과,학부,2005-2006,/partner/expReport.asp?id=2135&page=15&bgbn=R,1
73,알바니에서의 1년,경영학과,학부,2005-2006,/partner/expReport.asp?id=2100&page=16&bgbn=R,0
72,알바니에서의 소중한 300일,경영학과,학부,2005-2006,/partner/expReport.asp?id=2098&page=16&bgbn=R,1
71,4월에 눈이 가로로 내리는 나라,경영학과,학부,2006,/partner/expReport.asp?id=2026&page=16&bgbn=R,1
70,Albany에서의 즐거웠던 1학기,경영학과,학부,2006,/partner/expReport.asp?id=2013&page=16&bgbn=R,1
69,알바니에서 보낸 한 학기,신문방송학과,학부,2004,/partner/expReport.asp?id=1967&page=16&bgbn=R,0
68,SUNY at ALBANY,경영학과,학부,2005,/partner/expReport.asp?id=1931&page=16&bgbn=R,1
67,Albany에서의 한학기,국제학대학원 국제협력,대학원,2005,/partner/expReport.asp?id=1882&page=16&bgbn=R,1
66,Suny at Albany,GSIS,대학원,2005,/partner/expReport.asp?id=1881&page=16&bgbn=R,0
65,suny albany에서의 한학기,정치외교학,학부,2005,/partner/expReport.asp?id=1878&page=16&bgbn=R,1
64,SUNY Albany에서의 일년,신문방송학과,학부,2005,/partner/expReport.asp?id=1836&page=16&bgbn=R,1
63,SUNY at Albany 경험 보고서,교육학과,학부,2005,/partner/expReport.asp?id=1833&page=17&bgbn=R,0
62,SUNY Albany 경험보고서,경영학과,학부,2005,/partner/expReport.asp?id=1831&page=17&bgbn=R,0
61,Albany life,국제대학원 국제통상,대학원,2005,/partner/expReport.asp?id=1814&page=17&bgbn=R,1
60,알바니에서의 한학기,의용전자공학,학부,2005,/partner/expReport.asp?id=1784&page=17&bgbn=R,1
59,알바니에서 보낸 4학년 1학기,영문,학부,2005,/partner/expReport.asp?id=1745&page=17&bgbn=R,1
58,대학원 교환학생들에게 조금이나마 도움을 ..,영어영문학과,대학원,2005,/partner/expReport.asp?id=1719&page=17&bgbn=R,0
57,알바니에서의 일년,경영학과,학부,2004-2005,/partner/expReport.asp?id=1705&page=17&bgbn=R,1
56,SUNY at Albany 경험보고서,경영학과,학부,2004,/partner/expReport.asp?id=1668&page=17&bgbn=R,1
55,즐거웠던 올버니 대학 생활,교육대학원 영어교육학과,대학원,2005,/partner/expReport.asp?id=1582&page=17&bgbn=R,1
54,교환학생 경험보고서,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1315&page=17&bgbn=R,0
53,경험보고서,교육학과,학부,2003-2004,/partner/expReport.asp?id=1307&page=18&bgbn=R,0
52,SUNY-Albany 경험보고서,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1189&page=18&bgbn=R,0
51,Albany에서의 교환학생 1년,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1169&page=18&bgbn=R,0
50,SUNY-Albany 경험 보고서,신학과,학부,2003,/partner/expReport.asp?id=1100&page=18&bgbn=R,0
49,경험보고서,불어불문학전공,학부,2003-2004,/partner/expReport.asp?id=1094&page=18&bgbn=R,0
48,SUNY Albany 경험보고서,심리학전공,학부,2003,/partner/expReport.asp?id=1091&page=18&bgbn=R,0
47,경험보고서,영어영문학전공,학부,2003,/partner/expReport.asp?id=1076&page=18&bgbn=R,0
46,경험보고서 SUNY Albany,경영학전공,학부,2003,/partner/expReport.asp?id=1070&page=18&bgbn=R,0
45,SUNY at Albany 경험 보고서,경영학전공,학부,2003,/partner/expReport.asp?id=1050&page=18&bgbn=R,0
44,SUNY at Albany 경험보고서,불어불문학전공,학부,2002-2003,/partner/expReport.asp?id=986&page=18&bgbn=R,1
43,SUNY Albany 경험보고서,문헌정보학전공,학부,2002-2003,/partner/expReport.asp?id=957&page=19&bgbn=R,0
42,SUNY at Albany 경험보고서,경영학전공,학부,2002-2003,/partner/expReport.asp?id=880&page=19&bgbn=R,1
41,교환학생 경험보고서 2002 Fall - 2003 Spring,사회학전공,학부,2002-2003,/partner/expReport.asp?id=864&page=19&bgbn=R,1
40,SUNY at Albany 교환학생 경험 보고서,불어불문학전공,학부,2002-2003,/partner/expReport.asp?id=855&page=19&bgbn=R,0
39,경험보고서,정치외교학과,학부,2002-2003,/partner/expReport.asp?id=852&page=19&bgbn=R,0
38,SUNY Albany 경험보고서,경영학전공,학부,2002-2003,/partner/expReport.asp?id=844&page=19&bgbn=R,0
37,SUNY Albany 경험보고서,행정학과,학부,2003,/partner/expReport.asp?id=828&page=19&bgbn=R,0
36,교환학생 경험 보고서,사회과학대학,학부,2002,/partner/expReport.asp?id=800&page=19&bgbn=R,0
35,SUNY Albany 경험보고서,교육학과,학부,2002,/partner/expReport.asp?id=793&page=19&bgbn=R,0
34,교환학생 경험 보고서,인문학부,학부,2002,/partner/expReport.asp?id=781&page=19&bgbn=R,0
33,경험보고서,인문학부,학부,2002,/partner/expReport.asp?id=778&page=20&bgbn=R,0
32,경험보고서,영어영문학전공,학부,2002,/partner/expReport.asp?id=768&page=20&bgbn=R,0
31,경험보고서-SUNY at Albany,상경계열,학부,2002,/partner/expReport.asp?id=753&page=20&bgbn=R,1
30,경험보고서,상경계열,학부,2002,/partner/expReport.asp?id=746&page=20&bgbn=R,0
29,SUNY Albany - 정은진,의류환경전공,학부,2002,/partner/expReport.asp?id=611&page=20&bgbn=R,1
28,SUNY Albany - 이민정,교육학과,대학원,2002,/partner/expReport.asp?id=595&page=20&bgbn=R,1
27,SUNY Albany - 장지은,문헌정보학전공,대학원,2002,/partner/expReport.asp?id=584&page=20&bgbn=R,1
26,SUNY Albany - 오윤진,상경계열,학부,2001,/partner/expReport.asp?id=577&page=20&bgbn=R,1
25,SUNY Albany - 윤희재,상경계열,학부,2001-2002,/partner/expReport.asp?id=576&page=20&bgbn=R,1
24,SUNY Alabany - 임성윤,경영학전공,학부,2001-2002,/partner/expReport.asp?id=561&page=20&bgbn=R,1
23,SUNY Albany - 엄신영,경영학전공,학부,2001,/partner/expReport.asp?id=520&page=21&bgbn=R,1
22,SUNY Albany - 조동환,경영학전공,대학원,2001,/partner/expReport.asp?id=503&page=21&bgbn=R,1
21,SUNY Albany - 최요원,심리학전공,학부,2000,/partner/expReport.asp?id=493&page=21&bgbn=R,1
20,SUNY Albany - 박승빈,상경계열,학부,2001,/partner/expReport.asp?id=468&page=21&bgbn=R,1
19,SUNY Albany - 박수현,경영학전공,대학원,2001,/partner/expReport.asp?id=467&page=21&bgbn=R,1
18,SUNY Albany - 김주영,주거환경전공,학부,2001,/partner/expReport.asp?id=466&page=21&bgbn=R,1
17,SUNY Albany - 최자현,영어영문학전공,학부,2001,/partner/expReport.asp?id=465&page=21&bgbn=R,1
16,SUNY Albany - 조미상,정치외교학과,학부,2001,/partner/expReport.asp?id=464&page=21&bgbn=R,1
15,SUNY Albany - 채재선,영어영문학전공,학부,2001,/partner/expReport.asp?id=463&page=21&bgbn=R,1
14,"SUNY, Albany - 김형석",경영학전공,학부,2000,/partner/expReport.asp?id=370&page=21&bgbn=R,1
13,SUNY at Albany-임경화,건축공학전공,학부,2001,/partner/expReport.asp?id=326&page=22&bgbn=R,1
12,Suny at Albany-정선미,심리학전공,대학원,2001,/partner/expReport.asp?id=318&page=22&bgbn=R,1
11,"SUNY, Albany-윤혜영",건축공학전공,대학원,2000,/partner/expReport.asp?id=255&page=22&bgbn=R,1
10,"SUNY, Albany-동용은",경제학전공,학부,2002,/partner/expReport.asp?id=249&page=22&bgbn=R,0
9,SUNY Albany-심은정,심리학전공,대학원,2001,/partner/expReport.asp?id=208&page=22&bgbn=R,1
8,SUNY Albany-박선영,국어국문학전공,대학원,2000,/partner/expReport.asp?id=154&page=22&bgbn=R,1
7,SUNY Albany-박건규,법학과,학부,2001,/partner/expReport.asp?id=115&page=22&bgbn=R,1
6,SUNY at Albany-장욱진,영어영문학전공,학부,1998-1999,/partner/expReport.asp?id=61&page=22&bgbn=R,1
5,"SUNY, Albany-임재균",행정학과,학부,1998,/partner/expReport.asp?id=35&page=22&bgbn=R,1
4,SUNY Albany-김윤주,상경계열,학부,1998,/partner/expReport.asp?id=13&page=22&bgbn=R,1
3,SUNY Albany-조미라,불어불문학전공,학부,1998,/partner/expReport.asp?id=12&page=23&bgbn=R,1
2,SUNY Albany-김미연,인문학부,학부,1998,/partner/expReport.asp?id=11&page=23&bgbn=R,1
1,SUNY Albany-최은영,경영학전공,학부,1998,/partner/expReport.asp?id=10&page=23&bgbn=R,1
