No,제목,학과,과정,년도,href,BERT_SCORE
43,멋진 코펜하겐!,경제학부,학부,2013-2014,/partner/expReport.asp?id=7318&page=3&bgbn=R,1
42,고생한만큼 즐거웠던 코펜하겐!,신문방송학과,학부,2011,/partner/expReport.asp?id=6650&page=4&bgbn=R,1
41,내사랑코펜하겐,UIC 경제,학부,2012,/partner/expReport.asp?id=6147&page=4&bgbn=R,1
40,코펜하겐 경험보고서 :),심리학과,학부,2011-2012,/partner/expReport.asp?id=5991&page=4&bgbn=R,1
39,사랑스런 코펜하겐!!!!!!!!!!!!!!!!!,경제학과,학부,2011-2012,/partner/expReport.asp?id=5733&page=4&bgbn=R,1
38,조용한 코펜하겐!,사회학과,학부,2011,/partner/expReport.asp?id=5537&page=4&bgbn=R,1
37,꿈같은 시절의 CPH,정치외교학과,학부,2011,/partner/expReport.asp?id=5454&page=4&bgbn=R,1
36,신 맛 코펜하겐,언론홍보영상/사회학,학부,2009,/partner/expReport.asp?id=5327&page=4&bgbn=R,1
35,추운 나라 덴마크 따뜻한 도시 코펜하겐,경제학과,학부,2011,/partner/expReport.asp?id=5228&page=4&bgbn=R,1
34,"코펜하겐, 언제가는 꼭 돌아가고 싶은 그곳",언더우드국제대학,학부,2010-2011,/partner/expReport.asp?id=5203&page=4&bgbn=R,1
33,I love KBH,국제학과,학부,2011,/partner/expReport.asp?id=5148&page=4&bgbn=R,1
32,행복한 일 년,공과대학 건축학과,학부,2010-2011,/partner/expReport.asp?id=5107&page=5&bgbn=R,1
31,코펜하겐을 느껴보세요 !,"식품영양학과, 심리학과",학부,2011,/partner/expReport.asp?id=5102&page=5&bgbn=R,1
30,"Copenhagen, Denmark !",심리학과,학부,2011,/partner/expReport.asp?id=5094&page=5&bgbn=R,1
29,코펜하겐!,국어국문학과/영어영문학과,학부,2011,/partner/expReport.asp?id=5092&page=5&bgbn=R,1
28,"나에게 행복을 가르쳐 준 나라, 덴마크",경제학과,학부,2009-2010,/partner/expReport.asp?id=4831&page=5&bgbn=R,1
27,코펜하겐 대학 경험보고서,경제학과,학부,2010,/partner/expReport.asp?id=4610&page=5&bgbn=R,0
26,아름다운 동화 속 도시 코펜하겐,임상병리학과,학부,2009-2010,/partner/expReport.asp?id=4587&page=5&bgbn=R,1
25,Here's to our copenland,신문방송학과,학부,2008-2009,/partner/expReport.asp?id=4568&page=5&bgbn=R,0
24,COPENHAGEN? HOPENHAGEN!,신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4515&page=5&bgbn=R,0
23,"코펜하겐, 어디까지 가봤니.",사회학과,학부,2008,/partner/expReport.asp?id=4504&page=5&bgbn=R,1
22,코펜하겐 대학 경험보고서,행정학과,학부,2009-2009,/partner/expReport.asp?id=4160&page=6&bgbn=R,0
21,코펜하겐을 달리다.,영어영문학과,학부,2008-2009,/partner/expReport.asp?id=4126&page=6&bgbn=R,1
20,Welcome to Copenhagen,경제학과,학부,2008-2009,/partner/expReport.asp?id=3904&page=6&bgbn=R,1
19,코펜하겐 대학,언더우드국제대학,학부,2008-2009,/partner/expReport.asp?id=3837&page=6&bgbn=R,0
18,아름다운 도시 코펜하겐을 소개합니다,경영학과,학부,2009,/partner/expReport.asp?id=3790&page=6&bgbn=R,1
17,"동화같은 도시, 코펜하겐에서",물리학과,학부,2008-2009,/partner/expReport.asp?id=3694&page=6&bgbn=R,1
16,"행복에 겨웠던 꿈, 코펜하겐",심리학과,학부,2008-2009,/partner/expReport.asp?id=3593&page=6&bgbn=R,1
15,Welcome to Wonderful Copenhagen,정치외교학과,학부,2007,/partner/expReport.asp?id=3069&page=6&bgbn=R,1
14,"숨겨진 보물과도 같은 도시, 코펜하겐",사회복지학과,학부,2007,/partner/expReport.asp?id=3017&page=6&bgbn=R,1
13,코펜하겐 대학교 경험보고서,사회학과,학부,2007,/partner/expReport.asp?id=2814&page=6&bgbn=R,0
12,university of copenhagen - 전옥희,의공학부,학부,2006-2007,/partner/expReport.asp?id=2616&page=7&bgbn=R,1
11,코펜하겐에서의 잊지못할 6개월,경제학과,학부,2006,/partner/expReport.asp?id=2352&page=7&bgbn=R,1
10,"유럽의 중심, 덴마크 코펜하겐",정치외교학과,학부,2006,/partner/expReport.asp?id=2329&page=7&bgbn=R,1
9,Wonderful Copenhagen,신문방송학과,학부,2006,/partner/expReport.asp?id=2143&page=7&bgbn=R,0
8,행복한 추억이 가득한 코펜하겐,경영학과,학부,2005-2006,/partner/expReport.asp?id=2125&page=7&bgbn=R,1
7,"꿈같은 도시, 코펜하겐",정보산업공학,학부,2005,/partner/expReport.asp?id=1844&page=7&bgbn=R,1
6,코펜하겐에서 보낸 한 학기,사학과,학부,2005,/partner/expReport.asp?id=1717&page=7&bgbn=R,1
5,내 생애 가장 멋진 추억을 덴마크에서,영어영문학과,학부,2004,/partner/expReport.asp?id=1608&page=7&bgbn=R,1
4,평화로운 동화 도시 코펜하겐을 다녀와서.,불어불문학전공,학부,2004,/partner/expReport.asp?id=1302&page=7&bgbn=R,1
3,아주 특별한 경험을 원하는 그대에게,정치외교학과,학부,2003-2004,/partner/expReport.asp?id=1285&page=7&bgbn=R,1
2,Univ. of copenhagen,심리학전공,학부,2003,/partner/expReport.asp?id=1083&page=8&bgbn=R,0
1,Univ. of Copenhagen-최희재,인문학부,학부,1999,/partner/expReport.asp?id=62&page=8&bgbn=R,1
