No,제목,학과,과정,년도,href,BERT_SCORE
45,언제나 다시 돌아가고 싶은 홍콩!,경제학과,학부,2011,/partner/expReport.asp?id=5966&page=5&bgbn=R,1
44,CUHK에서의 한달,화학과,학부,2012,/partner/expReport.asp?id=5787&page=5&bgbn=R,1
43,홍콩중문대에서의 여름,정치외교학과,학부,2010,/partner/expReport.asp?id=5782&page=5&bgbn=R,0
42,"다시 선택이 주어져도 선택했을 교환학교, 홍콩중문대",행정학과,학부,2011-2012,/partner/expReport.asp?id=5751&page=5&bgbn=R,0
41,홍콩중문대에서의 잊지 못 할 한 학기,경제학과,학부,2012,/partner/expReport.asp?id=5623&page=6&bgbn=R,1
40,새로운 경험 홍콩,경영학과,학부,2011,/partner/expReport.asp?id=5427&page=6&bgbn=R,0
39,CUHK 교환학생 경험 보고서,행정학과,학부,2011,/partner/expReport.asp?id=5426&page=6&bgbn=R,0
38,매력적인 홍콩에 빠지다,경영학과,학부,2010-2011,/partner/expReport.asp?id=5199&page=6&bgbn=R,1
37,CUHK 교환학생 경험 보고서,UIC 경제,학부,2011,/partner/expReport.asp?id=5114&page=6&bgbn=R,0
36,2011 CUHK -잊을 수 없는 한학기,철학,학부,2011,/partner/expReport.asp?id=5000&page=6&bgbn=R,1
35,담백한 후기,국어국문학과,학부,2011,/partner/expReport.asp?id=4861&page=6&bgbn=R,1
34,2010년 가을학기 홍콩중문대 경험보고서,경제학과,학부,2010,/partner/expReport.asp?id=4809&page=6&bgbn=R,1
33,CU와 HK에 대한 솔직한 후기,컴퓨터과학,학부,2010,/partner/expReport.asp?id=4699&page=6&bgbn=R,1
32,즐거웠던 홍콩 교환학생,정보산업공학과,학부,2010,/partner/expReport.asp?id=4689&page=6&bgbn=R,0
31,2010 봄-여름 CUHK 교환학생을 다녀와서,경영학과,학부,2010,/partner/expReport.asp?id=4507&page=7&bgbn=R,1
30,중국과 서구문화를 느낄수 있는곳 홍콩,경영학과,학부,2009-2010,/partner/expReport.asp?id=4259&page=7&bgbn=R,1
29,My life at the CUHK,영어영문/정치외교/외교통상학과,학부,2009,/partner/expReport.asp?id=3818&page=7&bgbn=R,1
28,홍콩중문대학교에서의 2학기,경영학과,학부,2008-2009,/partner/expReport.asp?id=3727&page=7&bgbn=R,1
27,홍콩에서의 1년 - CUHK,경영학과,학부,2008 - 20,/partner/expReport.asp?id=3535&page=7&bgbn=R,0
26,CUHK에서의 짧았지만 잊을 수 없는 한 학기,상경대학 경제학과,학부,2008,/partner/expReport.asp?id=3357&page=7&bgbn=R,1
25,서울과는 같지만 또 다른 도시. 홍콩에서의 한 학기,도시공학과,학부,2008,/partner/expReport.asp?id=3206&page=7&bgbn=R,1
24,뜻깊었던 홍콩에서의 교환학생 시절 ^^,의공학부,학부,2007-2008,/partner/expReport.asp?id=3169&page=7&bgbn=R,1
23,홍콩중문대학교,경영학과,학부,2008,/partner/expReport.asp?id=3058&page=7&bgbn=R,0
22,The Chinese University of HongKong,정치외교학과,학부,2007,/partner/expReport.asp?id=2741&page=7&bgbn=R,1
21,"후회없는 선택, 홍콩중문대학교",영어영문학과,학부,2007,/partner/expReport.asp?id=2696&page=8&bgbn=R,0
20,홍콩과 중국을 모두 느끼고 싶다면.,경영학과,학부,2006,/partner/expReport.asp?id=2650&page=8&bgbn=R,0
19,CUHK 잊지 못 할 기억,영문학과,학부,2006,/partner/expReport.asp?id=2330&page=8&bgbn=R,1
18,홍콩중문대학교에서의 한학기,철학과,학부,2006,/partner/expReport.asp?id=2323&page=8&bgbn=R,1
17,중문대학,사회학과,학부,2005,/partner/expReport.asp?id=2239&page=8&bgbn=R,1
16,Chinese University of HongKong,생활디자인 전공,학부,2006,/partner/expReport.asp?id=2205&page=8&bgbn=R,1
15,"CUHK, 사소한 것들에 대한 집착",사회학과,학부,2006,/partner/expReport.asp?id=2158&page=8&bgbn=R,1
14,"CUHK - 그 빛나는 청춘, 아련한 추억이 깃든 곳",경영학과,학부,2006,/partner/expReport.asp?id=2117&page=8&bgbn=R,1
13,홍콩중문대학,식품영양학과,학부,2005,/partner/expReport.asp?id=1924&page=8&bgbn=R,0
12,홍콩중문대학 경험보고서,신문방송학과,학부,2004~2005,/partner/expReport.asp?id=1688&page=8&bgbn=R,0
11,Chinese University of Hong Kong,신문방송학과,학부,2005,/partner/expReport.asp?id=1567&page=9&bgbn=R,1
10,홍콩 중문대학교,영문,학부,2005,/partner/expReport.asp?id=1554&page=9&bgbn=R,0
9,홍콩중문대학 교환보고서,신문방송학과,학부,2003,/partner/expReport.asp?id=1322&page=9&bgbn=R,0
8,경험보고서,영어영문학전공,학부,2004,/partner/expReport.asp?id=1270&page=9&bgbn=R,1
7,중문대학 경험보고서,신문방송학과,학부,2004,/partner/expReport.asp?id=1166&page=9&bgbn=R,1
6,Chinese University of Hong Kong,건축공학전공,학부,2003,/partner/expReport.asp?id=1145&page=9&bgbn=R,1
5,교환학생의 목적,경영학전공,학부,2002,/partner/expReport.asp?id=815&page=9&bgbn=R,1
4,Chinese U of Hong Kong - 이지은,중어중문학전공,학부,2001-2002,/partner/expReport.asp?id=556&page=9&bgbn=R,1
3,Chinese U of Hong Kong - 한영수,상경계열,학부,2001,/partner/expReport.asp?id=374&page=9&bgbn=R,1
2,Chinese University of Hong Kong,사학전공,학부,2000,/partner/expReport.asp?id=262&page=9&bgbn=R,1
1,Chinese University of Hong Kong-장은호,경영학전공,학부,2001,/partner/expReport.asp?id=209&page=10&bgbn=R,1
