No,제목,학과,과정,년도,href,BERT_SCORE
59,싱가폴에서 보낸 한학기,심리학과,학부,2015,/partner/expReport.asp?id=12931&page=5&bgbn=R,1
58,싱가폴에서의 한학기,심리학과,학부,2015,/partner/expReport.asp?id=12915&page=5&bgbn=R,1
57,싱가폴에서의 1년,식품영양학과,학부,2015,/partner/expReport.asp?id=12692&page=5&bgbn=R,0
56,NUS에서의 한 학기,경영학과,학부,2015,/partner/expReport.asp?id=12685&page=5&bgbn=R,1
55,싱가포르 국립대학에서 1년,경영학과,학부,2015,/partner/expReport.asp?id=12658&page=5&bgbn=R,1
54,싱가폴국립대 경험보고서,아시아학과,학부,2015,/partner/expReport.asp?id=12623&page=5&bgbn=R,0
53,NUS에서의 한 학기,UIC 아시아학,학부,2015,/partner/expReport.asp?id=12394&page=5&bgbn=R,1
52,문화적 다양성이 공존하는 곳 NUS에서 한 학기,경영학과,학부,2015,/partner/expReport.asp?id=12390&page=5&bgbn=R,1
51,NUS 교환 후기,경영학과,학부,2015,/partner/expReport.asp?id=12301&page=6&bgbn=R,0
50,NUS 에서의 행복했던 한 학기,UIC 아시아학,학부,2015,/partner/expReport.asp?id=12248&page=6&bgbn=R,1
49,1년동안의 교환학생,테크노아트학부,학부,2014-2015,/partner/expReport.asp?id=12180&page=6&bgbn=R,1
48,NUS,UIC,학부,2015,/partner/expReport.asp?id=12179&page=6&bgbn=R,0
47,NUS에서의 한 학기,UIC 아시아학,학부,2015-1,/partner/expReport.asp?id=12131&page=6&bgbn=R,1
46,NUS에서의 1년,경영학과,학부,2014-2015,/partner/expReport.asp?id=11946&page=6&bgbn=R,0
45,Exchange Semester at the National University of Singapore NUS,GSIS,대학원,2014,/partner/expReport.asp?id=11866&page=6&bgbn=R,1
44,A semester in NUS,동아시아국제학부,학부,2014,/partner/expReport.asp?id=11820&page=6&bgbn=R,1
43,National University of Singapore,정치외교학과,학부,2014,/partner/expReport.asp?id=8632&page=6&bgbn=R,1
42,빠르게 지나간 NUS에서의 한 학기,경제학과,학부,2014,/partner/expReport.asp?id=7505&page=6&bgbn=R,1
41,National University of Singapoe,UIC,학부,2014,/partner/expReport.asp?id=7488&page=7&bgbn=R,1
40,NUS 에서의 봄학기,UIC,학부,2014,/partner/expReport.asp?id=7451&page=7&bgbn=R,1
39,NUS 교환학생,경제학과,학부,2014,/partner/expReport.asp?id=7441&page=7&bgbn=R,0
38,NUS에서의 한학기,생명공학과,학부,2014,/partner/expReport.asp?id=7256&page=7&bgbn=R,1
37,작지만 강한 나라의 매력을 느낄 수 있는 싱가폴,정보산업공학과,학부,2013,/partner/expReport.asp?id=7007&page=7&bgbn=R,1
36,National University of Singapore,경영학과,학부,2013,/partner/expReport.asp?id=6956&page=7&bgbn=R,1
35,싱가폴에서의 한학기,응용통계학과,학부,2013,/partner/expReport.asp?id=6955&page=7&bgbn=R,1
34,National Universtiy of Singapore,경제학과,학부,2013,/partner/expReport.asp?id=6944&page=7&bgbn=R,1
33,National University of Singapore,영어영문학과,학부,2013,/partner/expReport.asp?id=6940&page=7&bgbn=R,1
32,세계의 중심 싱가포르,기계공학,학부,2013,/partner/expReport.asp?id=6912&page=7&bgbn=R,1
31,NUS에서의 한 학기,경영학과,학부,2013,/partner/expReport.asp?id=6837&page=8&bgbn=R,1
30,"꼭 들려주고픈 싱가포르의 매력, 그리고 NUS",경영학과,학부,2013,/partner/expReport.asp?id=6495&page=8&bgbn=R,1
29,The most glorious moments of my life,경영학과,학부,2013,/partner/expReport.asp?id=6375&page=8&bgbn=R,1
28,잊지 못할 행복을 선사해 준 NUS,경영학과,학부,2012,/partner/expReport.asp?id=6293&page=8&bgbn=R,1
27,"지도 위의 붉은 점, 싱가포르",건축공학과,학부,2012,/partner/expReport.asp?id=6064&page=8&bgbn=R,1
26,National University of Singapore,건축학과,학부,2011,/partner/expReport.asp?id=5445&page=8&bgbn=R,1
25,"그 해, 길었던 가을",경영학과,학부,2011,/partner/expReport.asp?id=5390&page=8&bgbn=R,1
24,National University of Singapore,경영학과,학부,2011,/partner/expReport.asp?id=5360&page=8&bgbn=R,1
23,"잊지못할 기억, 길었던 그 해 여름",경영학과,학부,2010,/partner/expReport.asp?id=4754&page=8&bgbn=R,1
22,National University of Singapore,UIC경제학과,학부,2009,/partner/expReport.asp?id=4293&page=8&bgbn=R,1
21,National University of Singapore,경영학과,학부,2008,/partner/expReport.asp?id=3915&page=9&bgbn=R,1
20,National University of Singapore,경영학과,학부,2009,/partner/expReport.asp?id=3755&page=9&bgbn=R,1
19,National University of Singapore,경영학과,학부,2008,/partner/expReport.asp?id=3464&page=9&bgbn=R,1
18,NUS,경영학과,학부,2008,/partner/expReport.asp?id=3295&page=9&bgbn=R,0
17,2007 NUS 교환학생 경험보고서,경제학과,학부,2007,/partner/expReport.asp?id=3260&page=9&bgbn=R,0
16,NUS에서의 잘 하려면!,경영학과,학부,2007,/partner/expReport.asp?id=2926&page=9&bgbn=R,1
15,"도시적 완벽함과 인간미가 공존하는 싱가폴, NUS",경영학과,학부,2006-2007,/partner/expReport.asp?id=2686&page=9&bgbn=R,1
14,National University of Singapore,경영학과,학부,2007,/partner/expReport.asp?id=2669&page=9&bgbn=R,1
13,National University of Singapore 2006,경영학과,학부,2006,/partner/expReport.asp?id=2435&page=9&bgbn=R,1
12,"National University of Singapore, 2005",경영학과,학부,2005,/partner/expReport.asp?id=2258&page=9&bgbn=R,1
11,NUS2005,경영학과,학부,2005,/partner/expReport.asp?id=1551&page=10&bgbn=R,1
10,NUS 2004,사회환경 건축공학부,학부,2004,/partner/expReport.asp?id=1538&page=10&bgbn=R,0
9,National University of Singapore(NUS),세라믹공학전공,학부,2004,/partner/expReport.asp?id=1185&page=10&bgbn=R,0
8,교환학생 보고서,경제학전공,학부,2002-2003,/partner/expReport.asp?id=1118&page=10&bgbn=R,0
7,National University of Singapore,경제학전공,학부,2003,/partner/expReport.asp?id=1079&page=10&bgbn=R,1
6,경험보고서,경영학전공,학부,2002-2003,/partner/expReport.asp?id=894&page=10&bgbn=R,0
5,National U ov Singapore - 장현주,경영학전공,학부,2001,/partner/expReport.asp?id=462&page=10&bgbn=R,1
4,National Univ of Singapore-최진선,경영학전공,학부,2000,/partner/expReport.asp?id=256&page=10&bgbn=R,1
3,National University of Singapore-조은미,경영학전공,학부,2001,/partner/expReport.asp?id=129&page=10&bgbn=R,1
2,National University of Singapore-이제욱,경영학전공,학부,2000,/partner/expReport.asp?id=97&page=10&bgbn=R,1
1,National University of Singapore-김상우,경영학전공,학부,1998,/partner/expReport.asp?id=4&page=11&bgbn=R,1
