No,제목,학과,과정,년도,href,BERT_SCORE
59,미네소타의 눈만큼 즐거웠던 1년,언론홍보영상학부,학부,2010-2011,/partner/expReport.asp?id=4946&page=3&bgbn=R,1
58,아름다운 St.Cloud,경영학과,학부,2010-2011,/partner/expReport.asp?id=4942&page=3&bgbn=R,1
57,St. Cloud State University,심리학과,학부,2011,/partner/expReport.asp?id=4940&page=3&bgbn=R,0
56,SCSU에서의 한학기,교육학과,학부,2011,/partner/expReport.asp?id=4915&page=4&bgbn=R,1
55,SCSU에서의 한학기,교육학과,학부,2010,/partner/expReport.asp?id=4906&page=4&bgbn=R,1
54,아름다운 St. Cloud,경제학과,학부,2011,/partner/expReport.asp?id=4903&page=4&bgbn=R,1
53,SCSU에서의 한학기,심리학과,학부,2010,/partner/expReport.asp?id=4682&page=4&bgbn=R,1
52,"내 인생의 전환점, SCSU",국어국문학과,학부,2010,/partner/expReport.asp?id=4680&page=4&bgbn=R,1
51,센클에서의 한 학기,철학,학부,2010,/partner/expReport.asp?id=4671&page=4&bgbn=R,1
50,소중했던 한 학기,정치외교학과,학부,2010,/partner/expReport.asp?id=4604&page=4&bgbn=R,0
49,SCSU에서의 한학기,응용통계/경제,학부,2010,/partner/expReport.asp?id=4455&page=4&bgbn=R,1
48,"SCSU, 가보실래요?",노어노문학과,학부,2009,/partner/expReport.asp?id=4381&page=4&bgbn=R,1
47,SCSU 교환,신문방송학과,학부,2010,/partner/expReport.asp?id=4336&page=4&bgbn=R,0
46,SCSU,경영학과,학부,2009-2010,/partner/expReport.asp?id=4312&page=5&bgbn=R,1
45,"나의 St. Cloud, St. Cloud에서의 나",응용통계학과,학부,2010,/partner/expReport.asp?id=4235&page=5&bgbn=R,1
44,인생의 황금기를 선물해 준 SCSU !,신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4189&page=5&bgbn=R,1
43,SCSU 방문학생,영어영문학과,학부,2009,/partner/expReport.asp?id=4052&page=5&bgbn=R,1
42,SCSU에서의 짧았던 한 학기,경제학과,학부,2009,/partner/expReport.asp?id=4029&page=5&bgbn=R,1
41,SCSU,교육과학대학 체육교육학과,학부,2009,/partner/expReport.asp?id=4010&page=5&bgbn=R,1
40,SCSU 다녀왔습니다!,전기전자공학과,학부,2009,/partner/expReport.asp?id=4008&page=5&bgbn=R,1
39,SCSU의 추억,기계/경영,학부,2009,/partner/expReport.asp?id=3997&page=5&bgbn=R,1
38,SCSU에서의 잊을 수 없는 시간,교육학과,학부,2009,/partner/expReport.asp?id=3992&page=5&bgbn=R,1
37,SCSU,심리학과,학부,2009,/partner/expReport.asp?id=3989&page=5&bgbn=R,1
36,St.cloud에서의 기억들...,전기전자,학부,2009,/partner/expReport.asp?id=3976&page=6&bgbn=R,1
35,St. Cloud에서 보낸 한학기에 대하여... :),영어영문학과,학부,2009,/partner/expReport.asp?id=3968&page=6&bgbn=R,1
34,잊을수 없는 한학기 St.Cloud State University,문헌정보/경영,학부,2009,/partner/expReport.asp?id=3848&page=6&bgbn=R,1
33,SCSU에서의 아홉 달,영어영문학과,학부,2008-2009,/partner/expReport.asp?id=3820&page=6&bgbn=R,1
32,SCSU 솔직한 이야기,건축공학과,학부,0809,/partner/expReport.asp?id=3747&page=6&bgbn=R,0
31,08 SCSU 가을학기,법학과,학부,2008,/partner/expReport.asp?id=3743&page=6&bgbn=R,1
30,솔직담백하게 느낀것들만 씁니다,경영학과,학부,2008,/partner/expReport.asp?id=3717&page=6&bgbn=R,0
29,SCSU,경영학과,학부,2008-2009,/partner/expReport.asp?id=3700&page=6&bgbn=R,1
28,SCSU,정치외교학과,학부,2008,/partner/expReport.asp?id=3662&page=6&bgbn=R,1
27,잊을 수 없는 한학기,식품영양학과,학부,2009,/partner/expReport.asp?id=3501&page=6&bgbn=R,1
26,SCSU에서의 한 학기,아동가족학과,학부,2008,/partner/expReport.asp?id=3498&page=7&bgbn=R,1
25,SCSU,심리학과,학부,2008,/partner/expReport.asp?id=3475&page=7&bgbn=R,1
24,좌충우돌의 SCSU 2008년 가을학기.,경영학과,학부,2008,/partner/expReport.asp?id=3432&page=7&bgbn=R,1
23,SCSU에서 한학기 보내고 왔습니다.,공과대학 생명공학과,학부,2008,/partner/expReport.asp?id=3430&page=7&bgbn=R,1
22,SCSU에서의 한 학기,영어영문학과,학부,2008,/partner/expReport.asp?id=3427&page=7&bgbn=R,1
21,SCSU에서의 한학기를 되돌아 보며,경영학과,학부,2008,/partner/expReport.asp?id=3415&page=7&bgbn=R,1
20,짧았던 한학기를 회상하며,경제학과,학부,2008,/partner/expReport.asp?id=3409&page=7&bgbn=R,1
19,St. Cloud에서의 1년,문헌정보학과,학부,2008,/partner/expReport.asp?id=3375&page=7&bgbn=R,1
18,SCSU ^^,경제학과,학부,2008,/partner/expReport.asp?id=3370&page=7&bgbn=R,1
17,세인트 클라우드에서의 1년을 기억하며.,정치외교학과,학부,2007-2008,/partner/expReport.asp?id=3342&page=7&bgbn=R,1
16,SCSU에서 한 학기,영어영문학과/정치외교학과,학부,2008,/partner/expReport.asp?id=3309&page=8&bgbn=R,1
15,SCSU이기에 가능했던 한 학기,국어국문학,학부,2008,/partner/expReport.asp?id=3265&page=8&bgbn=R,1
14,많은 추억이 담긴 St.Cloud,국제관계학/정치외교학,학부,2007-2008,/partner/expReport.asp?id=3238&page=8&bgbn=R,1
13,scsu,영어영문학과,학부,2008,/partner/expReport.asp?id=3211&page=8&bgbn=R,1
12,SCSU에서의 봄학기 :),영어영문학과,학부,2008,/partner/expReport.asp?id=3208&page=8&bgbn=R,1
11,SCSU 경험보고서,간호학과,학부,2007,/partner/expReport.asp?id=2899&page=8&bgbn=R,1
10,6개월의 짧은 시간..,전기전자공학부,학부,2007,/partner/expReport.asp?id=2653&page=8&bgbn=R,1
9,st.cloud에서의 한 학기.,교육학과,학부,2007,/partner/expReport.asp?id=2651&page=8&bgbn=R,1
8,SCSU에서의 9개월,중어중문/경영,학부,2006-2007,/partner/expReport.asp?id=2542&page=8&bgbn=R,1
7,St.Cloud에서의 꿈만 같던 시간들..,생명공학/응용통계학,학부,2006-2007,/partner/expReport.asp?id=2541&page=8&bgbn=R,1
6,경험보고서,경영학과,학부,2006,/partner/expReport.asp?id=2398&page=9&bgbn=R,0
5,SCSU에서의 한 년간의 추억..,전기전자공학부,학부,2006,/partner/expReport.asp?id=2381&page=9&bgbn=R,1
4,SCSU 경험보고서,건축공학과,학부,2005,/partner/expReport.asp?id=1772&page=9&bgbn=R,1
3,SCSU(St.Cloud State Univ) 경험보고서,상경계열 경영/응용통계,학부,2005,/partner/expReport.asp?id=1659&page=9&bgbn=R,1
2,SCSU 경험보고서,기계공학전공,학부,2004,/partner/expReport.asp?id=1441&page=9&bgbn=R,1
1,St.cloud state university 경험보고서,상경계열,학부,2004,/partner/expReport.asp?id=1409&page=9&bgbn=R,0
