No,제목,학과,과정,년도,href,BERT_SCORE
32,베를린에서의 한 학기,영어영문학,학부,2014,/partner/expReport.asp?id=12353&page=2&bgbn=R,1
31,베를린에서의 행복한 일 년,독어독문학과,학부,2014-2015,/partner/expReport.asp?id=12339&page=2&bgbn=R,1
30,자유로운 학생의 도시 베를린,정치외교학과,학부,2014-2015,/partner/expReport.asp?id=11793&page=2&bgbn=R,1
29,FU에서의 한 학기 (수정),독어독문학,학부,2013-2014,/partner/expReport.asp?id=7453&page=3&bgbn=R,1
28,베를린 자유대학교 교환학생 파견 보고서,독어독문학과,학부,2013,/partner/expReport.asp?id=7361&page=3&bgbn=R,0
27,베를린자유대에서의 뜻깊은 한학기,독어독문학과,대학원,2013-2014,/partner/expReport.asp?id=6966&page=3&bgbn=R,1
26,베를린 자유대에서 보낸 1년,독어독문학과,학부,2012-2013,/partner/expReport.asp?id=6752&page=3&bgbn=R,1
25,2012-2013 베를린자유대학교 교환학기,문화인류학과,학부,2012-2013,/partner/expReport.asp?id=6745&page=3&bgbn=R,0
24,"FU Berlin, 자유대학교에서",영어영문학과,학부,2011-2012,/partner/expReport.asp?id=6237&page=3&bgbn=R,1
23,베를린 자유대학교 경험보고서,독어독문학과,학부,2011-2012,/partner/expReport.asp?id=6173&page=3&bgbn=R,1
22,베를린에서의 1년,독어독문학과,학부,2010-2011,/partner/expReport.asp?id=5035&page=3&bgbn=R,1
21,자유로운 베를린 자유대학교에서의 한 학기,독어독문학과,학부,2010,/partner/expReport.asp?id=4779&page=3&bgbn=R,1
20,잊을 수 없는 곳 베를린,독어독문학과,학부,2008-2009,/partner/expReport.asp?id=4589&page=3&bgbn=R,1
19,베를린자유대학교에서의 한학기,독어독문학과,학부,2010,/partner/expReport.asp?id=4541&page=4&bgbn=R,1
18,베를린에서의 한학기,독어독문학,학부,2009-2010,/partner/expReport.asp?id=4152&page=4&bgbn=R,1
17,잊지 못할 한 학기의 추억,정치외교학과,학부,2009,/partner/expReport.asp?id=3744&page=4&bgbn=R,1
16,ein Semester an der FU,philosophie,대학원,2008-9,/partner/expReport.asp?id=3635&page=4&bgbn=R,1
15,"즐거웠습니다, 베를린에서.",사회복지학과,학부,2008,/partner/expReport.asp?id=3512&page=4&bgbn=R,1
14,베를린자유대학교에서의 한 학기를 보낸 후,"독어독문,경영학과",학부,2008,/partner/expReport.asp?id=3329&page=4&bgbn=R,1
13,Die Zeit an der FU,독어독문학과,학부,2007,/partner/expReport.asp?id=3261&page=4&bgbn=R,1
12,시간이 갈수록 다시 가고 싶은 베를린,교육학과,학부,2007,/partner/expReport.asp?id=2863&page=4&bgbn=R,1
11,FU Berlin,독어독문,학부,2006-7,/partner/expReport.asp?id=2533&page=4&bgbn=R,1
10,FU in Berlin,독어독문학과,학부,2006-2007,/partner/expReport.asp?id=2418&page=4&bgbn=R,1
9,An der Freie Universitaet,독어독문학과/영어영문학과,학부,2005-2006,/partner/expReport.asp?id=2192&page=5&bgbn=R,1
8,Freie Universitaet Berlin,독어독문학과,학부,2005,/partner/expReport.asp?id=1952&page=5&bgbn=R,1
7,Das Studentenleben an der Freien Uni,심리학과,학부,2004-2005,/partner/expReport.asp?id=1797&page=5&bgbn=R,1
6,Freie Uni. Berlin,독어독문학전공,학부,2003,/partner/expReport.asp?id=1271&page=5&bgbn=R,0
5,경험보고서,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1215&page=5&bgbn=R,1
4,Freie Universitaet in Berlin,인문학부,학부,2003,/partner/expReport.asp?id=1200&page=5&bgbn=R,1
3,Frei Unversity Berlin,유럽어문학부,학부,2002,/partner/expReport.asp?id=1003&page=5&bgbn=R,1
2,Free Univ. Berlin - 김연수,상경계열,학부,2001-2002,/partner/expReport.asp?id=702&page=5&bgbn=R,1
1,Free Univ. Berlin,영어영문학전공,학부,2001-2002,/partner/expReport.asp?id=681&page=5&bgbn=R,1
