No,제목,학과,과정,년도,href,BERT_SCORE
239,"최선을 다해 행복했던, 소중한 6개월",정치외교학과,학부,2018,/partner/expReport.asp?id=14909&page=5&bgbn=R,1
238,인생 평생의 술안주 UCLA,화공생명공학과,학부,2018,/partner/expReport.asp?id=14870&page=5&bgbn=R,0
237,UCLA에서의 행복했던 시간들,영어영문학과/언론홍보영상학부,학부,2018,/partner/expReport.asp?id=14851&page=5&bgbn=R,1
236,절대 잊지 못 할 UCLA에서의 1년,사학과/언론홍보영상학부,학부,2017-2018,/partner/expReport.asp?id=14834&page=5&bgbn=R,1
235,"꿈보다 더 꿈 같았던, UCLA에서의 1년",국제,학부,2017-2018,/partner/expReport.asp?id=14825&page=5&bgbn=R,1
234,UCLA 경험보고서,경제학과,학부,2017-2018,/partner/expReport.asp?id=14823&page=5&bgbn=R,0
233,나를 알아간 시간,영어영문학과,학부,2018,/partner/expReport.asp?id=14820&page=5&bgbn=R,0
232,UCLA에서 행복한 1년,노어노문학과,학부,2017,/partner/expReport.asp?id=14437&page=5&bgbn=R,0
231,UCLA에서의 생활에 관하여,도시공학과,학부,2017,/partner/expReport.asp?id=14370&page=5&bgbn=R,1
230,"University of California, Live Amazing.",전기전자,학부,2017,/partner/expReport.asp?id=14355&page=5&bgbn=R,1
229,대학생활 최고의 1년,사회학과,학부,2015-2016,/partner/expReport.asp?id=14296&page=6&bgbn=R,1
228,Fun and rewarding expereince,Underwood International,학부,2016-2017,/partner/expReport.asp?id=14258&page=6&bgbn=R,1
227,최고의 선택입니다,심리학과,학부,2016-2017,/partner/expReport.asp?id=14188&page=6&bgbn=R,1
226,아름다운 1년,식품영양학과/화공생명공학과,학부,2016-2017,/partner/expReport.asp?id=14145&page=6&bgbn=R,1
225,물 들어올 때 노 젓자,전기전자공학,학부,2017,/partner/expReport.asp?id=14108&page=6&bgbn=R,1
224,여유란 이런것일까,응용통계학과,학부,2017,/partner/expReport.asp?id=14101&page=6&bgbn=R,1
223,행복하고 알찼던 UCLA,언더우드국제대학 국제학부,학부,2016-2017,/partner/expReport.asp?id=14099&page=6&bgbn=R,1
222,UCLA 교환학생 보고서,영어영문학과,학부,2017,/partner/expReport.asp?id=14096&page=6&bgbn=R,0
221,"교환학생 최적의 선택지, UCLA","응용통계학, 경영학",학부,2016-2017,/partner/expReport.asp?id=13974&page=6&bgbn=R,1
220,"새로운 경험, 새로운 만남 UCLA",전기전자공학부,학부,2016-2017,/partner/expReport.asp?id=13889&page=6&bgbn=R,1
219,"인생의 turning point, UCLA에서의 1년",언론홍보영상학부,학부,2015-2016,/partner/expReport.asp?id=13785&page=7&bgbn=R,1
218,UCLA에서 잊지 못할 1년,사회학과,학부,2016,/partner/expReport.asp?id=13694&page=7&bgbn=R,1
217,UCLA에서의 소중한 1년,언론홍보영상학부,학부,2016,/partner/expReport.asp?id=13674&page=7&bgbn=R,0
216,영광스러웠던 1년,경제학과/수학과,학부,2016,/partner/expReport.asp?id=13629&page=7&bgbn=R,0
215,꿈만 같던 UCLA에서의 1년,비교문학과문화,학부,2016,/partner/expReport.asp?id=13558&page=7&bgbn=R,0
214,행복했던 UCLA에서의 일년,전기전자공학과,학부,2015-2016,/partner/expReport.asp?id=13440&page=7&bgbn=R,1
213,"더 넓고, 더 열린 세상으로",사회복지학과,학부,2015-2016,/partner/expReport.asp?id=13294&page=7&bgbn=R,1
212,잊을 수 없는 UCLA 교환학생,노어노문학과,학부,2015-2016,/partner/expReport.asp?id=13279&page=7&bgbn=R,0
211,UCLA 교환학생 경험보고서,경제학과,학부,2015-2016,/partner/expReport.asp?id=13227&page=7&bgbn=R,0
210,UCLA에서의 평온한 1년,문화인류학 / 철학,학부,2015-2016,/partner/expReport.asp?id=13202&page=7&bgbn=R,0
209,교확학생을 위한 최고의 선택 UCLA,비교문학과,학부,2015,/partner/expReport.asp?id=13198&page=8&bgbn=R,1
208,"같은 교환학생들마저 부러워하는 학교, UCLA!!",화공생명공학과,학부,2015-2016,/partner/expReport.asp?id=13178&page=8&bgbn=R,1
207,평생 잊을 수 없는 UCLA에서의 교환학생..,국제관계학과,학부,2016,/partner/expReport.asp?id=12885&page=8&bgbn=R,1
206,UCLA 경험보고서,경영학과,학부,2015,/partner/expReport.asp?id=12710&page=8&bgbn=R,0
205,UCLA,신문방송학과,학부,2015,/partner/expReport.asp?id=12689&page=8&bgbn=R,1
204,UCLA에서의 1년,화학과,학부,2015,/partner/expReport.asp?id=12542&page=8&bgbn=R,0
203,인생의 진한 향기로 남아있을 UCLA,사회학과,학부,2015,/partner/expReport.asp?id=12426&page=8&bgbn=R,1
202,현재의 나를 규정하는 UCLA에서의 경험들,신문방송학과,학부,2014-2015,/partner/expReport.asp?id=12398&page=8&bgbn=R,0
201,다시 가고 싶은 UCLA,경영학과,학부,2014-2015,/partner/expReport.asp?id=12363&page=8&bgbn=R,1
200,"UCLA, 어디까지 가봤니?",영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12286&page=8&bgbn=R,0
199,UCLA에서의 1년,응용통계학과,학부,2014-2015,/partner/expReport.asp?id=12127&page=9&bgbn=R,0
198,UCLA란 어떤 곳인가,동아시아국제학부,학부,2015,/partner/expReport.asp?id=12022&page=9&bgbn=R,1
197,ucla 에서의 일년,동아시아 국제학부,학부,2014-2015,/partner/expReport.asp?id=11987&page=9&bgbn=R,0
196,너무나 다시 가고 싶은 UCLA,행정학과,학부,2014-2015,/partner/expReport.asp?id=11967&page=9&bgbn=R,1
195,정말 소중한 경험,경제학과,학부,2014-2015,/partner/expReport.asp?id=11857&page=9&bgbn=R,0
194,평화로웠던 나날들,문화인류학과,학부,2014-2015,/partner/expReport.asp?id=11823&page=9&bgbn=R,1
193,UCLA에서의 소중했던 시간들♡,아동가족학/심리학,학부,2014,/partner/expReport.asp?id=10730&page=9&bgbn=R,1
192,UCLA!! 최고의 선택 최고의 1년!,화공생명공학과,학부,2014,/partner/expReport.asp?id=10688&page=9&bgbn=R,1
191,"한여름밤의 꿈, UCLA에서의 생활",사학과,대학원,2014,/partner/expReport.asp?id=8648&page=9&bgbn=R,1
190,"천사들의 도시 LA의 중심, UCLA",대기과학과,학부,2014,/partner/expReport.asp?id=7537&page=9&bgbn=R,1
189,UCLA에서의 1년,토목환경공학과,학부,2014,/partner/expReport.asp?id=7527&page=10&bgbn=R,0
188,U! C! L! A!,행정학과,학부,2014,/partner/expReport.asp?id=7515&page=10&bgbn=R,0
187,UCLA 파견보고서,사회학/심리학,학부,2013-2014,/partner/expReport.asp?id=7419&page=10&bgbn=R,1
186,UCLA,국어국문/영어영문,학부,2013-2014,/partner/expReport.asp?id=7416&page=10&bgbn=R,1
185,UCLA 경험보고서,화공생명공학과,학부,2013-2014,/partner/expReport.asp?id=7396&page=10&bgbn=R,0
184,"UCLA, ""Let There Be""",정치외교학과,학부,2013-2014,/partner/expReport.asp?id=7371&page=10&bgbn=R,1
183,UCLA에서 보내실 여러분의 1년을 응원합니다 :),화공생명공학과,학부,2013-2014,/partner/expReport.asp?id=7254&page=10&bgbn=R,0
182,Exchange 경험보고서,UIC,학부,2013-2014,/partner/expReport.asp?id=7251&page=10&bgbn=R,0
181,(SAF)UCLA 방문학생(수학과) 보고서,"경영학과,수학과",학부,2013-2014,/partner/expReport.asp?id=7239&page=10&bgbn=R,0
180,UCLA 교환학생 후기,심리학과,학부,2013-2014,/partner/expReport.asp?id=7046&page=10&bgbn=R,0
179,UCLA 경험보고서,신소재공학과,학부,2013-2014,/partner/expReport.asp?id=7017&page=11&bgbn=R,0
178,UCLA 파견보고서,정치외교학과,학부,2013,/partner/expReport.asp?id=7011&page=11&bgbn=R,1
177,내 마음의 고향 UCLA,정치외교학과,학부,2013,/partner/expReport.asp?id=6997&page=11&bgbn=R,1
176,UCLA,기계공학부,학부,2013,/partner/expReport.asp?id=6903&page=11&bgbn=R,1
175,UCLA에서의 1년,중어중문,학부,2013,/partner/expReport.asp?id=6841&page=11&bgbn=R,0
174,UCLA 경험보고서,영어영문/심리학과,학부,2013,/partner/expReport.asp?id=6822&page=11&bgbn=R,0
173,UCLA계절학기,행정학과,학부,2011,/partner/expReport.asp?id=6750&page=11&bgbn=R,1
172,UCLA 경험보고서,신소재공학,학부,2012,/partner/expReport.asp?id=6720&page=11&bgbn=R,0
171,"사시사철 꽃이 피는 곳, 로스앤젤레스",사회학과,학부,2013,/partner/expReport.asp?id=6619&page=11&bgbn=R,1
170,UCLA 경험보고서,중어중문학과,학부,2012-2013,/partner/expReport.asp?id=6536&page=11&bgbn=R,0
169,LA에서의 일년,화공생명공학과,학부,2012-2013,/partner/expReport.asp?id=6452&page=12&bgbn=R,0
168,UCLA 파견보고서,경제학과,학부,2012-2013,/partner/expReport.asp?id=6451&page=12&bgbn=R,1
167,UCLA 파견보고서,"통계학, 사회학",학부,2012-2013,/partner/expReport.asp?id=6428&page=12&bgbn=R,1
166,¡Bienvedios a los angeles!,영어영문학과,학부,2012,/partner/expReport.asp?id=6294&page=12&bgbn=R,1
165,UCLA 경험보고서,경제학과,학부,2012,/partner/expReport.asp?id=6233&page=12&bgbn=R,0
164,가장 큰 도전이 되었던 UCLA에서의 1년,행정학과,학부,2012,/partner/expReport.asp?id=6199&page=12&bgbn=R,1
163,UCLA 경험보고서,사회복지학과,학부,2012,/partner/expReport.asp?id=6177&page=12&bgbn=R,0
162,UCLA에서의 내 인생 최고의 1년,신문방송학과,학부,2012,/partner/expReport.asp?id=6150&page=12&bgbn=R,1
161,내 인생에서 가장 뜻깊었던 1년,국어국문학과,학부,2012,/partner/expReport.asp?id=6116&page=12&bgbn=R,1
160,새로운 나를 발견할 수 있었던 UCLA,신문방송학과/경영학과,학부,2012,/partner/expReport.asp?id=6060&page=12&bgbn=R,1
159,잊지 못할 UCLA에서의 1년,영어영문학과,학부,2012,/partner/expReport.asp?id=6042&page=13&bgbn=R,1
158,UCLA경험보고서,식품영양,학부,2012,/partner/expReport.asp?id=5926&page=13&bgbn=R,0
157,"once a Bruin, always a Bruin",행정학과,학부,2011-2012,/partner/expReport.asp?id=5924&page=13&bgbn=R,1
156,UCLA경험 보고서,신소재공학과,학부,2012,/partner/expReport.asp?id=5914&page=13&bgbn=R,1
155,경험보고서,경영학과,학부,2012,/partner/expReport.asp?id=5899&page=13&bgbn=R,0
154,잊지 못할 여름 at UCLA,정보산업공학과,학부,2012,/partner/expReport.asp?id=5859&page=13&bgbn=R,1
153,UCLA 파견보고서,경영학과,학부,2011-2012,/partner/expReport.asp?id=5825&page=13&bgbn=R,1
152,2012년 여름학기 SAP at UCLA,의예과,학부,2012,/partner/expReport.asp?id=5823&page=13&bgbn=R,1
151,"UCLA, 대학생활 최고의 선택!!",화공생명공학과,학부,2011-2012,/partner/expReport.asp?id=5804&page=13&bgbn=R,1
150,UCLA,기계공학,학부,2011-2012,/partner/expReport.asp?id=5795&page=13&bgbn=R,1
149,교환학생,심리학과,학부,2011-2012,/partner/expReport.asp?id=5790&page=14&bgbn=R,0
148,UCLA 경험보고서,경제학과,학부,2011-2012,/partner/expReport.asp?id=5789&page=14&bgbn=R,0
147,UCLA에서의 평생 추억이 될 1년,영어영문학/경영학,학부,2011-2012,/partner/expReport.asp?id=5780&page=14&bgbn=R,0
146,UCLA 파견보고서,경제학과,학부,2011-2012,/partner/expReport.asp?id=5753&page=14&bgbn=R,1
145,UCLA 경험보고서,영여영문학과,학부,2011-2012,/partner/expReport.asp?id=5737&page=14&bgbn=R,0
144,UCLA 대학교,기계공학부,학부,2011-2012,/partner/expReport.asp?id=5723&page=14&bgbn=R,1
143,UCLA 파견보고서,사회학/정치외교학,학부,2011-2012,/partner/expReport.asp?id=5694&page=14&bgbn=R,1
142,UCLA 경험보고서,화공생명공학과,학부,2011-2012,/partner/expReport.asp?id=5671&page=14&bgbn=R,0
141,The most precious moments in my life♥,언론홍보영상학부,학부,2011,/partner/expReport.asp?id=5615&page=14&bgbn=R,1
140,"제 2의 고향, LA",영어영문학과/사회학,학부,2011,/partner/expReport.asp?id=5518&page=14&bgbn=R,0
139,2011년 UCLA 경험보고서,영어영문학과,학부,2011,/partner/expReport.asp?id=5459&page=15&bgbn=R,0
138,수만 개의 추억을 선물해준 UCLA에서의 1년:D,국제관계학과,학부,2011,/partner/expReport.asp?id=5432&page=15&bgbn=R,1
137,"새로움과 친근함이 공존하는 도시, LA에서의 꿈만같았던 1년",행정학과,학부,2011,/partner/expReport.asp?id=5410&page=15&bgbn=R,1
136,영원히 잊지 못할 그곳... UCLA,정치외교학과,학부,2011,/partner/expReport.asp?id=5385&page=15&bgbn=R,1
135,UCLA 2011 경험보고서,영어영문학과,학부,2011,/partner/expReport.asp?id=5382&page=15&bgbn=R,0
134,UCLA 경험보고서,경제학과,학부,2011,/partner/expReport.asp?id=5346&page=15&bgbn=R,0
133,"가슴 뛰는 기억, UCLA",국제관계학과,학부,2009,/partner/expReport.asp?id=5190&page=15&bgbn=R,1
132,"천사의 도시, 태평양을 품은 곳",정치외교/경제,학부,2010-2011,/partner/expReport.asp?id=5115&page=15&bgbn=R,1
131,summer session A,영어영문,학부,2011,/partner/expReport.asp?id=5106&page=15&bgbn=R,1
130,UCLA 경험보고서,영어영문학과,학부,2011,/partner/expReport.asp?id=5054&page=15&bgbn=R,0
129,UCLA 내 인생의 찾아온 또 한번의 도전과 기회,언더우드 국제학부 (국제학),학부,2010-2011,/partner/expReport.asp?id=5027&page=16&bgbn=R,1
128,"UCLA, 찬란한 내 인생의 한 장을 기억하며...",정치외교학과,학부,2010-2011,/partner/expReport.asp?id=5018&page=16&bgbn=R,1
127,UCLA 경험보고서,건축학과,학부,2010-2011,/partner/expReport.asp?id=4999&page=16&bgbn=R,0
126,UCLA 경험보고서,"경제학과, 수학과",학부,2010-2011,/partner/expReport.asp?id=4978&page=16&bgbn=R,0
125,"달콤한 한 여름의 꿈, UCLA",응용통계/경제학과,학부,2010-2011,/partner/expReport.asp?id=4968&page=16&bgbn=R,1
124,즐거웠던 LA 생활,전기전자공학부,학부,2010-2011,/partner/expReport.asp?id=4955&page=16&bgbn=R,1
123,"천사의 도시에서 새로운 나, 스티븐을 찾다",화학과,학부,2010-2011,/partner/expReport.asp?id=4954&page=16&bgbn=R,1
122,아름다웠습니다.,경제학과,학부,2010-2011,/partner/expReport.asp?id=4939&page=16&bgbn=R,1
121,"새로운 경험, 새로운 인생",기계공학과,학부,2010-2011,/partner/expReport.asp?id=4912&page=16&bgbn=R,1
120,"precious memories, ucla ♥",중어중문학과,학부,2010,/partner/expReport.asp?id=4750&page=16&bgbn=R,1
119,인생의 Golden Ticket in UCLA,정치외교학과,학부,2010,/partner/expReport.asp?id=4710&page=17&bgbn=R,1
118,다시 못 올 반짝반짝한 순간들을 그리워하며,화학과,학부,2010,/partner/expReport.asp?id=4709&page=17&bgbn=R,0
117,"My Eternal Sunshine, UCLA♥",영어영문학과,학부,2010,/partner/expReport.asp?id=4708&page=17&bgbn=R,1
116,One Summer Dream ♥,정치외교학과,학부,2010,/partner/expReport.asp?id=4638&page=17&bgbn=R,1
115,UCLA 감상적 경험보고서 + 가이드,화학과,학부,2010,/partner/expReport.asp?id=4636&page=17&bgbn=R,0
114,UCLA를 다녀와서,화학과,학부,2006,/partner/expReport.asp?id=4629&page=17&bgbn=R,0
113,천사의 도시에서,영어영문/신문방송,학부,2009-2010,/partner/expReport.asp?id=4503&page=17&bgbn=R,1
112,UCLA 경험보고서,신학과,학부,2010,/partner/expReport.asp?id=4497&page=17&bgbn=R,0
111,UCLA 경험보고서,신문방송학과,학부,2010,/partner/expReport.asp?id=4495&page=17&bgbn=R,0
110,UCLA 경험보고서,영어영문학과,학부,2010,/partner/expReport.asp?id=4489&page=17&bgbn=R,0
109,UCLA Summer session!,경제학과,학부,2009,/partner/expReport.asp?id=4478&page=18&bgbn=R,1
108,UCLA Summer Session!,경영학과,학부,2010,/partner/expReport.asp?id=4476&page=18&bgbn=R,1
107,UCLA 여름계절학기,행정학과,학부,2010,/partner/expReport.asp?id=4474&page=18&bgbn=R,1
106,U!C!L!A! Fight Fight Fight!,화학공학과,학부,2009-2010,/partner/expReport.asp?id=4439&page=18&bgbn=R,1
105,LA에서의 9개월,신문방송학과/경영학과,학부,2009-2010,/partner/expReport.asp?id=4434&page=18&bgbn=R,1
104,소중했던 추억 UCLA,정보산업공학과,학부,2008,/partner/expReport.asp?id=4425&page=18&bgbn=R,1
103,"2010년 여름, UCLA",문헌정보학과,학부,2010,/partner/expReport.asp?id=4414&page=18&bgbn=R,1
102,UCLA 파견보고서,사회복지학과,학부,2009-2010,/partner/expReport.asp?id=4413&page=18&bgbn=R,1
101,"너무나 익숙한 별천지, UCLA.",정치외교학과,학부,2009-2010,/partner/expReport.asp?id=4384&page=18&bgbn=R,0
100,UCLA 를 다녀와서,"수학과, 경제학과",학부,2009-2010,/partner/expReport.asp?id=4369&page=18&bgbn=R,0
99,"UCLA, i love you ♥",경제학과,학부,2009-2010,/partner/expReport.asp?id=4368&page=19&bgbn=R,1
98,잊지못할 UCLA에서의 1년,물리학과/응용통계학과,학부,2009-2010,/partner/expReport.asp?id=4355&page=19&bgbn=R,0
97,You See LA,영어영문학과,학부,2009-2010,/partner/expReport.asp?id=4351&page=19&bgbn=R,1
96,UCLA go bruins!,경제학과,학부,2009-2010,/partner/expReport.asp?id=4347&page=19&bgbn=R,1
95,UCLA (:,영어영문학과,학부,2009,/partner/expReport.asp?id=4133&page=19&bgbn=R,0
94,UCLA,경제학과,학부,2009,/partner/expReport.asp?id=4127&page=19&bgbn=R,1
93,"UCLA, 그 곳에서의 1년",영어영문학과/사회학과,학부,2009,/partner/expReport.asp?id=4069&page=19&bgbn=R,0
92,잊지못할 UCLA,영어영문학과,학부,2009,/partner/expReport.asp?id=4063&page=19&bgbn=R,1
91,UCLA에서의 1년,전기전자공학부,학부,2009,/partner/expReport.asp?id=4034&page=19&bgbn=R,0
90,UCLA에서 세 쿼터 보내기,사회학과,학부,2008-2009,/partner/expReport.asp?id=4016&page=19&bgbn=R,0
89,UCLA,교육학과,학부,20009,/partner/expReport.asp?id=4004&page=20&bgbn=R,1
88,"마음이 닿은 그 곳, UCLA",정치외교학과,학부,2009,/partner/expReport.asp?id=3954&page=20&bgbn=R,1
87,UCLA 교환학생 경험보고서,영어영문학과,학부,2009,/partner/expReport.asp?id=3953&page=20&bgbn=R,0
86,엔터테인먼트의 중심 할리우드에 위치한 UCLA,법과대학,학부,2009,/partner/expReport.asp?id=3923&page=20&bgbn=R,1
85,UCLA 경험보고서,화학공학과,학부,2008-2009,/partner/expReport.asp?id=3897&page=20&bgbn=R,0
84,UCLA와의 1년,경제학과,학부,2008,/partner/expReport.asp?id=3873&page=20&bgbn=R,0
83,경험보고서,전기전자공학부,학부,2008-2009,/partner/expReport.asp?id=3853&page=20&bgbn=R,0
82,UCLA,교육학과,학부,2009,/partner/expReport.asp?id=3767&page=20&bgbn=R,1
81,UCLA Summer session :p,국어국문학과,학부,2009,/partner/expReport.asp?id=3748&page=20&bgbn=R,1
80,UCLA,신문방송학과,학부,2008-2009,/partner/expReport.asp?id=3739&page=20&bgbn=R,1
79,UCLA,사회학과,학부,2008-2009,/partner/expReport.asp?id=3738&page=21&bgbn=R,1
78,UCLA 교환학생 경험 보고서,생화학과,학부,2008-2009,/partner/expReport.asp?id=3676&page=21&bgbn=R,0
77,2008년 UCLA의 이야기입니다.,중어중문학/경영학,학부,2008,/partner/expReport.asp?id=3599&page=21&bgbn=R,1
76,UCLA 경험보고서,경제학과,학부,2008,/partner/expReport.asp?id=3505&page=21&bgbn=R,0
75,바쁘지만 값진 일년,Electrical Engineering,학부,2008,/partner/expReport.asp?id=3485&page=21&bgbn=R,1
74,"한 번 가면 잊혀지지 않는 곳, UCLA",영상디자인전공,대학원,2008,/partner/expReport.asp?id=3394&page=21&bgbn=R,1
73,천국에서의 찬란했던 여름. UCLA,생명공학과,학부,2008,/partner/expReport.asp?id=3373&page=21&bgbn=R,1
72,내 마음속의 Sunny UCLA!,사회학과,학부,2005-2006,/partner/expReport.asp?id=3343&page=21&bgbn=R,1
71,"또 다른 세계로의 여행, UCLA",정치외교학과,학부,2007-2008,/partner/expReport.asp?id=3336&page=21&bgbn=R,1
70,UCLA 경험보고서,경영학과,학부,2007-2008,/partner/expReport.asp?id=3327&page=21&bgbn=R,0
69,"눈이 부셨던, UCLA",불어불문학과,학부,2007,/partner/expReport.asp?id=3308&page=22&bgbn=R,1
68,내 인생의 turning point였던 9개월 -,사회복지학과,학부,2007-2008,/partner/expReport.asp?id=3294&page=22&bgbn=R,1
67,"변화, at UCLA",경제학과,학부,2007-2008,/partner/expReport.asp?id=3285&page=22&bgbn=R,0
66,U C L A 에서의 일년을 되돌아보며,화학공학과,학부,2007-2008,/partner/expReport.asp?id=3268&page=22&bgbn=R,1
65,American Life; a year at UCLA,"영어영문학, 경영학",학부,2007-2008,/partner/expReport.asp?id=3221&page=22&bgbn=R,1
64,UCLA에서의 9개월을 회상하며,전기전자공학과,학부,2007-2008,/partner/expReport.asp?id=3167&page=22&bgbn=R,1
63,우클라 대학 gogo,전기전자공학과,학부,2007-2008,/partner/expReport.asp?id=3166&page=22&bgbn=R,0
62,UCLA에서의 일년간의 값진 경험,경영학과,학부,2007,/partner/expReport.asp?id=3075&page=22&bgbn=R,1
61,내 생애 가장 아름다웠던 1년,건축공학 / 경제학,학부,2007,/partner/expReport.asp?id=3005&page=22&bgbn=R,1
60,UCLA에서의 1년,경제학과,학부,2007,/partner/expReport.asp?id=2840&page=22&bgbn=R,0
59,UCLA,정치외교학과,학부,2006-2007,/partner/expReport.asp?id=2702&page=23&bgbn=R,1
58,천국같은 날씨를 가진 캘리포니아,법학과,학부,2006-2007,/partner/expReport.asp?id=2665&page=23&bgbn=R,1
57,9 months in LA,경제학과,학부,2006-2007,/partner/expReport.asp?id=2652&page=23&bgbn=R,1
56,1년간의 특권 -UCLA,전기전자공학부,학부,2006~2007,/partner/expReport.asp?id=2635&page=23&bgbn=R,1
55,LAnd of opportunities,컴퓨터산업공학과,학부,2006-2007,/partner/expReport.asp?id=2597&page=23&bgbn=R,1
54,"대학생활의 봄날, UCLA",신문방송/정치외교학과,학부,2006-2007,/partner/expReport.asp?id=2572&page=23&bgbn=R,1
53,"내 인생 최고의 1년, UCLA",중어중문/신문방송,학부,2006,/partner/expReport.asp?id=2404&page=23&bgbn=R,1
52,U.C.L.A.,교육학과,학부,2006,/partner/expReport.asp?id=2392&page=23&bgbn=R,0
