No,제목,학과,과정,년도,href,BERT_SCORE
86,AU에서의 한 학기,대기과학과,학부,2016,/partner/expReport.asp?id=13689&page=3&bgbn=R,0
85,1년의 교환 생활을 마치고,정치외교학과,학부,2016,/partner/expReport.asp?id=13642&page=3&bgbn=R,1
84,행복했던 AU Life,정치외교학과,학부,2016,/partner/expReport.asp?id=13446&page=3&bgbn=R,1
83,American University 에 다녀와서,경영학과,학부,2015,/partner/expReport.asp?id=13194&page=4&bgbn=R,1
82,American University,언더우드국제대학 문화디자인경영,학부,2016,/partner/expReport.asp?id=12995&page=4&bgbn=R,0
81,미국 수도에 위치한 AU에서의 한학기,언더우드국제대학 정치외교학과,학부,2016,/partner/expReport.asp?id=12967&page=4&bgbn=R,1
80,AU에서의 일년,"영어영문학과, 경영학과",학부,2015-2016,/partner/expReport.asp?id=12943&page=4&bgbn=R,0
79,AU에서의 행복한 한학기,경제학부,학부,2015,/partner/expReport.asp?id=12544&page=4&bgbn=R,1
78,인생 최고의 경험 at AU,경제학과,학부,2015,/partner/expReport.asp?id=12479&page=4&bgbn=R,1
77,American University에서의 한 학기,언더우드국제대학 비교문학과문화,학부,2014,/partner/expReport.asp?id=12333&page=4&bgbn=R,1
76,미국 수도에서 보낸 최고의 학기,정치외교학과 / 사학과,학부,2015-1,/partner/expReport.asp?id=12326&page=4&bgbn=R,1
75,A semester in AU,UIC-ASD,학부,2015-1,/partner/expReport.asp?id=12322&page=4&bgbn=R,1
74,잊지못할 DC에서의 소중한 시간,생활디자인,학부,2014,/partner/expReport.asp?id=12261&page=4&bgbn=R,1
73,"미국의 수도 Washington DC, American University에서의 1년",행정학과,학부,2014-2015,/partner/expReport.asp?id=12176&page=5&bgbn=R,0
72,Welcome to AU!,응용통계학과,학부,2015,/partner/expReport.asp?id=11928&page=5&bgbn=R,1
71,AU에서의 한학기,응용통계학과,학부,2015,/partner/expReport.asp?id=11907&page=5&bgbn=R,1
70,미국 수도에서의 경험,중어중문학과,학부,2014,/partner/expReport.asp?id=7571&page=5&bgbn=R,1
69,Study Abroad at AU,UIC 언더우드국제학과,학부,2014,/partner/expReport.asp?id=7550&page=5&bgbn=R,1
68,1년동안의 값진 교환생활,독어독문/정치외교,학부,2013-2014,/partner/expReport.asp?id=7381&page=5&bgbn=R,1
67,잊지못할 AU에서의 한학기,스포츠레저학과,학부,2014,/partner/expReport.asp?id=7294&page=5&bgbn=R,1
66,DC에서의 1년,정치외교학과,학부,2013-2014,/partner/expReport.asp?id=7113&page=5&bgbn=R,0
65,AU에서의 뜻깊은 한학기,정치외교학과,학부,2014,/partner/expReport.asp?id=7038&page=5&bgbn=R,1
64,AU에서의 1년,정치외교학과,학부,2013,/partner/expReport.asp?id=6858&page=5&bgbn=R,0
63,AU에서의 가을학기,응용통계학과,학부,2013,/partner/expReport.asp?id=6839&page=6&bgbn=R,1
62,American University에서의 한학기,정치외교학과,학부,2013,/partner/expReport.asp?id=6792&page=6&bgbn=R,1
61,워싱턴 DC에서 소중했던 한학기,행정학과,학부,2013,/partner/expReport.asp?id=6774&page=6&bgbn=R,1
60,꿈과 같았던 AU에서 한학기,사회학과,학부,2013,/partner/expReport.asp?id=6751&page=6&bgbn=R,1
59,DC에서의 한학기,신학과/신문방송학과,학부,2011,/partner/expReport.asp?id=6508&page=6&bgbn=R,1
58,AU에서의 길고도 짧았던 한 학기,정치외교학과,학부,2013,/partner/expReport.asp?id=6351&page=6&bgbn=R,1
57,돌이켜볼수록 소중한 워싱턴DC에서의 한 학기,정치외교학과,학부,2013,/partner/expReport.asp?id=6348&page=6&bgbn=R,1
56,AU에서의 길고도 짧았던 한 학기,정치외교학과,학부,2013,/partner/expReport.asp?id=6340&page=6&bgbn=R,1
55,즐겁고 신나는 DC에서의 한학기,생명공학과,학부,2012,/partner/expReport.asp?id=6181&page=6&bgbn=R,1
54,다사다난했던 DC에서의 1년,사회학&신학과,학부,2012,/partner/expReport.asp?id=6131&page=6&bgbn=R,0
53,DC에서의 소중했던 한 학기,국어국문학과,학부,2010,/partner/expReport.asp?id=5678&page=7&bgbn=R,1
52,"평화롭고 여행하기 좋은 도시, DC",경영학과,학부,2012,/partner/expReport.asp?id=5599&page=7&bgbn=R,1
51,잊을수없는 DC에서의 한학기!,정치외교학과,학부,2012,/partner/expReport.asp?id=5590&page=7&bgbn=R,1
50,DC에서의 즐거웠던 일 년,정치외교학과,학부,2011-2012,/partner/expReport.asp?id=5580&page=7&bgbn=R,1
49,"Washington Semester Program, 평생 잊을 수 없는 경험",신학과&경제학과,학부,2010-2011,/partner/expReport.asp?id=5571&page=7&bgbn=R,1
48,알찬 AU 생활을 위해 꼼꼼하게 준비하라 !,정치외교학과,학부,2011,/partner/expReport.asp?id=5341&page=7&bgbn=R,0
47,미국의 심장 워싱턴 DC에서의 일년,정치외교학과,학부,2011,/partner/expReport.asp?id=5309&page=7&bgbn=R,1
46,AU로 다시 돌아가고 싶어요,주거환경학과,학부,2010,/partner/expReport.asp?id=5167&page=7&bgbn=R,1
45,AU에서의 즐거웠던 한 학기,주거환경학과,학부,2010,/partner/expReport.asp?id=5166&page=7&bgbn=R,1
44,DCland에서 현실을 잊은 두학기,경영학과,학부,2010-2011,/partner/expReport.asp?id=5135&page=7&bgbn=R,1
43,D.C.에서의 행복했던 한학기,정치외교,학부,2011,/partner/expReport.asp?id=5091&page=8&bgbn=R,1
42,미국 American University 경험보고서,정치외교학과,학부,2011,/partner/expReport.asp?id=5046&page=8&bgbn=R,0
41,잊지 못할 DC에서의 1년,정치외교학과,학부,2010-2011,/partner/expReport.asp?id=4966&page=8&bgbn=R,0
40,짧고도 그리운 DC에서의 6개월,경영학과,학부,2011,/partner/expReport.asp?id=4949&page=8&bgbn=R,1
39,DC에서의 즐거운 경험,경제학과,학부,2010,/partner/expReport.asp?id=4900&page=8&bgbn=R,1
38,"아름다운 도시, DC",경제학과,학부,2009,/partner/expReport.asp?id=4827&page=8&bgbn=R,1
37,"가장 행복했던 DC에서의 한 학기,",신문방송학과,학부,2010,/partner/expReport.asp?id=4810&page=8&bgbn=R,1
36,워싱턴 DC에서의 일 년,정치외교학과,학부,2010,/partner/expReport.asp?id=4788&page=8&bgbn=R,1
35,AU에서 경험한 모든것!,경영학과,학부,2010,/partner/expReport.asp?id=4775&page=8&bgbn=R,1
34,DC를 통해 세계를 보다_,경영학과,학부,2010,/partner/expReport.asp?id=4673&page=8&bgbn=R,1
33,AU의 WSP 경험보고서,법학과,학부,2010,/partner/expReport.asp?id=4524&page=9&bgbn=R,0
32,dc에서의 한학기,주거환경학과,학부,2010,/partner/expReport.asp?id=4506&page=9&bgbn=R,1
31,특별했던 DC에서의 한학기(WSP),의류환경학과,학부,2010,/partner/expReport.asp?id=4469&page=9&bgbn=R,1
30,AU의 WSP경험보고서,응용통계학과,학부,2010,/partner/expReport.asp?id=4346&page=9&bgbn=R,0
29,Washington DC에서 한학기,세라믹공학,학부,2010,/partner/expReport.asp?id=4331&page=9&bgbn=R,1
28,"세계정치의 심장, DC에서의 1년",정치외교학과,학부,2009-2010,/partner/expReport.asp?id=4288&page=9&bgbn=R,1
27,AU에서의 행복한 한 학기,경제학과,학부,2009,/partner/expReport.asp?id=4202&page=9&bgbn=R,1
26,행복했던 D.C에서의 1년,법학과,학부,2009,/partner/expReport.asp?id=4200&page=9&bgbn=R,1
25,DC 에서의 1년을 마치고,경제학과,학부,2009-2010,/partner/expReport.asp?id=4195&page=9&bgbn=R,1
24,"real world, DC",영문학과,학부,2009,/partner/expReport.asp?id=3979&page=9&bgbn=R,1
23,연세인이 경험할수 없는 기회로 가득한곳,불어불문/경영,학부,2007,/partner/expReport.asp?id=3958&page=10&bgbn=R,1
22,미국의 중심 DC에서 보낸 의미있는 시간,경영학과,학부,2008,/partner/expReport.asp?id=3950&page=10&bgbn=R,1
21,AU 많은 문화 경험의 중심지,영어영문학/중어중문학,학부,2008,/partner/expReport.asp?id=3842&page=10&bgbn=R,1
20,1년 간의 특별한 경험,정치외교학과,학부,2008-2009,/partner/expReport.asp?id=3832&page=10&bgbn=R,1
19,아름다운 DC의 한학기,의류환경학과,학부,2009,/partner/expReport.asp?id=3766&page=10&bgbn=R,1
18,Study Abroad @ AU,중어중문/정치외교,학부,2008,/partner/expReport.asp?id=3764&page=10&bgbn=R,1
17,워싱턴DC에서의 한 학기,경영학과,학부,2009,/partner/expReport.asp?id=3687&page=10&bgbn=R,1
16,Washington Semester Program(WSP) 경험 보고서,도시공학/응용통계학,학부,2008-2009,/partner/expReport.asp?id=3597&page=10&bgbn=R,0
15,American University Law School에서의 한학기,법학과,학부,2008,/partner/expReport.asp?id=3567&page=10&bgbn=R,1
14,AU 요점정리(서브노트 형),행정학/법학,학부,2008,/partner/expReport.asp?id=3456&page=10&bgbn=R,1
13,세계 중심에서의 소중했던 시간,사회학과,학부,2008,/partner/expReport.asp?id=3451&page=11&bgbn=R,1
12,"꼭 다시 가고싶은 곳, Washington D.C.",경영학과,학부,2008,/partner/expReport.asp?id=3358&page=11&bgbn=R,1
11,"다양한 기회의 중심, DC에서의 일년",경영학과,학부,2007,/partner/expReport.asp?id=3322&page=11&bgbn=R,1
10,DC에서 보낸 내 인생의 황금기,신문방송,학부,2007-2008,/partner/expReport.asp?id=3312&page=11&bgbn=R,0
9,"20대의 무한한 자유, 교환 생활을 마무리하며.",경영학과,학부,2007-2008,/partner/expReport.asp?id=3106&page=11&bgbn=R,1
8,세계의 심장 DC에서의 소중한 추억,정치외교/법,학부,2007-2008,/partner/expReport.asp?id=3064&page=11&bgbn=R,1
7,"워싱턴 100배 즐기기, WSP에서 얻은 소중한 경험..",경제학과,학부,2007-2008,/partner/expReport.asp?id=3053&page=11&bgbn=R,1
6,AU Law school에서의 시간,법학과,대학원,2007,/partner/expReport.asp?id=2951&page=11&bgbn=R,1
5,D.C의 AU 에서의 한학기..,경영,학부,2007,/partner/expReport.asp?id=2813&page=11&bgbn=R,1
4,미국 law school 에서의 경험,법학과,학부,2007,/partner/expReport.asp?id=2799&page=11&bgbn=R,1
3,DC에서의 시간,정치외교학과,학부,2007,/partner/expReport.asp?id=2678&page=12&bgbn=R,0
2,"세계의 중심, 워싱턴 DC에서의 한 학기",법학과,학부,2005,/partner/expReport.asp?id=2263&page=12&bgbn=R,1
1,전공공부의 추억,법학과,대학원,2005-2006,/partner/expReport.asp?id=2050&page=12&bgbn=R,1
