,No,제목,학과,과정,년도,href,RNN_SCORE
62,248,사랑해요 UCSB,동아시아국제학부,학부,2015-2016,/partner/expReport.asp?id=13266&page=7&bgbn=R,0.8932643532752991
63,247,UCSB 경험보고서,물리학과,학부,2015-2016,/partner/expReport.asp?id=13256&page=7&bgbn=R,0.6901764869689941
64,246,산타바바라에서의 즐거웠던 1년,신문방송학과,학부,2015-2016,/partner/expReport.asp?id=13238&page=7&bgbn=R,0.8995214700698853
65,245,UCSB에서의 1년,"영어영문학과, 응용통계학과",학부,2015-2016,/partner/expReport.asp?id=13235&page=7&bgbn=R,0.731432318687439
66,244,UCSB가 최고!,사회복지학과,학부,2015-2016,/partner/expReport.asp?id=13230&page=7&bgbn=R,0.8539222478866577
67,243,정말 평화로웠던 1년,영어영문학과,학부,2015-2016,/partner/expReport.asp?id=13229&page=7&bgbn=R,0.8376926183700562
68,242,UCSB에서의 행복했던 일년,심리학과,학부,2015,/partner/expReport.asp?id=13200&page=7&bgbn=R,0.8853223919868469
69,241,응통러의 산바 체험기,응용통계학과,학부,2015-2016,/partner/expReport.asp?id=13151&page=7&bgbn=R,0.2699260115623474
70,240,산타바바라에서의 1년,전기전자공학부,학부,2015-2016,/partner/expReport.asp?id=13149&page=8&bgbn=R,0.7450330257415771
71,239,UCSB 경험보고서,건축공학과,학부,2015-2016,/partner/expReport.asp?id=13036&page=8&bgbn=R,0.6901764869689941
72,238,UCSB 경험 보고서,경제학과,학부,2016,/partner/expReport.asp?id=13027&page=8&bgbn=R,0.6901764869689941
73,237,지상낙원 UCSB에서의 1년,경제학과,학부,2015~2016,/partner/expReport.asp?id=13021&page=8&bgbn=R,0.8266700506210327
74,236,UCSB에서의 한 학기,사학과,학부,2016,/partner/expReport.asp?id=13012&page=8&bgbn=R,0.731432318687439
75,235,행복한 천국 Santa Barbara!!,행정학과,학부,2015-2016,/partner/expReport.asp?id=12863&page=8&bgbn=R,0.9266958236694336
76,234,UCSB에서의 파견 생활이 기대되지만 또 걱정되는 분들께 !!,문화인류학과,학부,2015-2016,/partner/expReport.asp?id=12834&page=8&bgbn=R,0.8612177968025208
77,233,UCSB!,수학,학부,2015,/partner/expReport.asp?id=12711&page=8&bgbn=R,0.5230967998504639
78,232,아직도 그리운 UCSB,신문방송학과/응용통계학과,학부,2015,/partner/expReport.asp?id=12700&page=8&bgbn=R,0.8942900896072388
79,231,말년 대학생활 보고서,응용통계학과,학부,2014-2015,/partner/expReport.asp?id=12666&page=8&bgbn=R,0.7374731302261353
80,230,UCSB 파견보고서,경제학과,학부,2015,/partner/expReport.asp?id=12644&page=9&bgbn=R,0.681797981262207
81,229,UCSB에서의 꿈같았던 1년 :-),행정학과/경제학과,학부,2015,/partner/expReport.asp?id=12621&page=9&bgbn=R,0.8801289796829224
82,228,UCSB에서의 교환생활,영어영문학과,학부,2015,/partner/expReport.asp?id=12591&page=9&bgbn=R,0.6649593114852905
83,227,무조건 UCSB,행정/경제,학부,2015,/partner/expReport.asp?id=12528&page=9&bgbn=R,0.8592194318771362
84,226,UCSB에서의 1년,신문방송학과,학부,2015,/partner/expReport.asp?id=12503&page=9&bgbn=R,0.731432318687439
85,225,"UCSB에서의 Winter, Spring Quarter",전기전자,학부,2015,/partner/expReport.asp?id=12472&page=9&bgbn=R,0.7208648920059204
86,224,즐거운 UCSB,정치외교학과,학부,2015,/partner/expReport.asp?id=12451&page=9&bgbn=R,0.8956734538078308
87,223,추억의 UCSB,정치외교학과,학부,2014,/partner/expReport.asp?id=12431&page=9&bgbn=R,0.8780806064605713
88,222,UCSB 는 천국이다,신소재공학과,학부,2014,/partner/expReport.asp?id=12313&page=9&bgbn=R,0.6484159231185913
89,221,UCSB의 모든 것,경제학과,학부,2014-2015,/partner/expReport.asp?id=12232&page=9&bgbn=R,0.6794081926345825
90,220,UCSB 파견보고서,신문방송학과,학부,2015,/partner/expReport.asp?id=12183&page=10&bgbn=R,0.681797981262207
91,219,"Heaven for real, welcome to Santa Barbara",철학과,학부,2014-2015,/partner/expReport.asp?id=12172&page=10&bgbn=R,0.5188660621643066
92,218,UCSB 후기 :),영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12129&page=10&bgbn=R,0.5779492855072021
93,217,UCSB 다시 가고 싶당.,정보산업공학과,학부,2014-2015,/partner/expReport.asp?id=12124&page=10&bgbn=R,0.847762942314148
94,216,UCSB,행정학과,학부,2014-2015,/partner/expReport.asp?id=12121&page=10&bgbn=R,0.50729900598526
95,215,UCSB 파견보고서,영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12116&page=10&bgbn=R,0.681797981262207
96,214,"나의 사랑사랑사랑, You are the best! 내사랑 산타바바라에서의 1년.",수학과,학부,2014-2015,/partner/expReport.asp?id=12105&page=10&bgbn=R,0.8516724109649658
97,213,UCSB 파견보고서,정치외교학과,학부,2014-2015,/partner/expReport.asp?id=12093&page=10&bgbn=R,0.681797981262207
98,212,This Is Santa Barbara,경영학과,학부,2015,/partner/expReport.asp?id=12072&page=10&bgbn=R,0.5123575925827026
99,211,활력을 되찾게 해 준 산타바바라 교환생활,경영학과,학부,2014-2015,/partner/expReport.asp?id=12042&page=10&bgbn=R,0.4890587031841278
100,210,솔직한 UCSB 파견 보고서,신문방송학과/생활디자인학과,학부,2014-2015,/partner/expReport.asp?id=11984&page=11&bgbn=R,0.6067911982536316
101,209,현실적인 UCSB 파견보고서,응용통계학과,학부,2014-2015,/partner/expReport.asp?id=11796&page=11&bgbn=R,0.8425072431564331
102,208,소중한 경험 UCSB,중어중문학과/경제학과,학부,2014,/partner/expReport.asp?id=11792&page=11&bgbn=R,0.7545112371444702
103,207,UCSB에서의 잊지 못할 1년 :),신문방송학과,학부,2014,/partner/expReport.asp?id=10754&page=11&bgbn=R,0.8829538226127625
104,206,"최고의 선택이 되어준 산타바바라, 최고의 순간으로 남다",심리학과,학부,2014,/partner/expReport.asp?id=10752&page=11&bgbn=R,0.9788197875022888
105,205,UCSB 교환학생 파견 보고서,경제학과,학부,2014,/partner/expReport.asp?id=10726&page=11&bgbn=R,0.663917064666748
106,204,"UCSB로 떠나게 되었다면, 당신은 정말 운이 좋은 사람이다.",기계공학과,학부,2014,/partner/expReport.asp?id=10725&page=11&bgbn=R,0.7921090126037598
107,203,UCSB!,국제관계,학부,2014,/partner/expReport.asp?id=10691&page=11&bgbn=R,0.5230967998504639
108,202,UCSB에서의 1년 간의 교환학생 생활.,경영학과,학부,2014,/partner/expReport.asp?id=10684&page=11&bgbn=R,0.772467851638794
109,201,UCSB LIFE,정치외교,학부,2014,/partner/expReport.asp?id=10679&page=11&bgbn=R,0.5230967998504639
110,200,UCSB 파견보고서,전기전자공학과,학부,2014,/partner/expReport.asp?id=10676&page=12&bgbn=R,0.681797981262207
111,199,"행복했던 산타바바라에서의 일년, 많이 배우고 왔습니다.","아동가족학과, 심리학과",학부,2014,/partner/expReport.asp?id=8639&page=12&bgbn=R,0.9211808443069458
112,198,Ucsb 파견보고서,중어중문학과,학부,2014,/partner/expReport.asp?id=7461&page=12&bgbn=R,0.681797981262207
113,197,UCSB경험보고서,국제관계확과,학부,2013,/partner/expReport.asp?id=7456&page=12&bgbn=R,0.6901764869689941
114,196,UCSB경험보고서,사회학과,학부,2014,/partner/expReport.asp?id=7442&page=12&bgbn=R,0.6901764869689941
115,195,UCSB에서의 1년,경영학과,학부,2013-2014,/partner/expReport.asp?id=7395&page=12&bgbn=R,0.731432318687439
116,194,산타바바라에서의 1년,사회복지/신문방송,학부,2013-2014,/partner/expReport.asp?id=7373&page=12&bgbn=R,0.7450330257415771
117,193,Cali For Nia~!!!,신문방송학과,학부,2013-2014,/partner/expReport.asp?id=7311&page=12&bgbn=R,0.5123575925827026
118,192,UCSB에서 1년,교육/경제,학부,2013-2014,/partner/expReport.asp?id=7295&page=12&bgbn=R,0.469870924949646
119,191,UCSB에서의 1년,노어노문학과,학부,2013-2014,/partner/expReport.asp?id=7290&page=12&bgbn=R,0.731432318687439
120,190,"최고였던, UCSB에서의 1년",교육/경제학과,학부,2013-2014,/partner/expReport.asp?id=7286&page=13&bgbn=R,0.9518259763717651
121,189,"가상현실, 산타바바라에서의 1년",사회학과,학부,2013-2014,/partner/expReport.asp?id=7275&page=13&bgbn=R,0.7099507451057434
122,188,짱짱 그리운 산바에서의 1년,사학과,학부,2013-2014,/partner/expReport.asp?id=7260&page=13&bgbn=R,0.9398901462554932
123,187,UCSB에서의 1년,신문방송학과,학부,2013-2014,/partner/expReport.asp?id=7258&page=13&bgbn=R,0.731432318687439
124,186,UCSB,경영/통계,학부,2013-2014,/partner/expReport.asp?id=7252&page=13&bgbn=R,0.50729900598526
125,185,"UCSB, 잊지못할 1년",정치외교학과,학부,2013-2014,/partner/expReport.asp?id=7249&page=13&bgbn=R,0.7870008945465088
126,184,꿀같은 UCSB,심리학과,학부,2013,/partner/expReport.asp?id=7243&page=13&bgbn=R,0.8517357110977173
127,183,산타바바라에서의 행복했던 1년,경영학과,학부,2013-2014,/partner/expReport.asp?id=7207&page=13&bgbn=R,0.9000957012176514
128,182,UC Santa Barbara 경험 보고서,기계공학부,학부,2013-2014,/partner/expReport.asp?id=7147&page=13&bgbn=R,0.6584348678588867
129,181,반년 동안의 휴식,전기전자공학과,학부,2014,/partner/expReport.asp?id=7096&page=13&bgbn=R,0.7400462627410889
130,180,UCSB 교환학생 파견보고서,영어영문학/언론홍보영상학,학부,2013,/partner/expReport.asp?id=6983&page=14&bgbn=R,0.663917064666748
131,179,산타바바라,신문방송학과,학부,2013,/partner/expReport.asp?id=6951&page=14&bgbn=R,0.6964346170425415
132,178,최고의 산타바바라,노어노문학과,학부,2013,/partner/expReport.asp?id=6908&page=14&bgbn=R,0.909040629863739
133,177,내 삶의 또다른 경험 UCSB,수학과,학부,2013,/partner/expReport.asp?id=6871&page=14&bgbn=R,0.9354685544967651
134,176,UCSB 경험보고서,사회학과,학부,2013,/partner/expReport.asp?id=6818&page=14&bgbn=R,0.6901764869689941
135,175,"서핑, 햇살 그리고 바다, Santa Barbara",생활디자인학과,학부,2013,/partner/expReport.asp?id=6809&page=14&bgbn=R,0.8380352854728699
136,174,UCSB에서의 값진 1년,생활디자인학과,학부,2013,/partner/expReport.asp?id=6790&page=14&bgbn=R,0.8456909656524658
137,173,UCSB 경험보고서,경영학과,학부,2013,/partner/expReport.asp?id=6787&page=14&bgbn=R,0.6901764869689941
138,172,University of California Santa Barbara.,영어영문학/경제학,학부,2013,/partner/expReport.asp?id=6783&page=14&bgbn=R,0.5139521360397339
139,171,UCSB로 떠나는 여러분 모두를 응원합니다.,행정학과,학부,2013,/partner/expReport.asp?id=6782&page=14&bgbn=R,0.9342896342277527
140,170,꿈 같은 산타바바라의 1년,사학과/신문방송학과,학부,2013,/partner/expReport.asp?id=6781&page=15&bgbn=R,0.8769652843475342
141,169,UCSB 공략집,신문방송학과,학부,2013,/partner/expReport.asp?id=6778&page=15&bgbn=R,0.17485028505325317
142,168,UCSB 경험보고서,심리학과,학부,2013,/partner/expReport.asp?id=6765&page=15&bgbn=R,0.6901764869689941
143,167,UCSB 경험보고서,수학과,학부,2013,/partner/expReport.asp?id=6696&page=15&bgbn=R,0.6901764869689941
144,166,"UCSB, the happy campus.",사회학과,학부,2012-2013,/partner/expReport.asp?id=6670&page=15&bgbn=R,0.5139521360397339
145,165,UCSB에서의 1년,아동가족학과/심리학과,학부,2012~2013,/partner/expReport.asp?id=6657&page=15&bgbn=R,0.731432318687439
146,164,다시 가고 싶은 산타바바라,영어영문학과,학부,2012-2013,/partner/expReport.asp?id=6614&page=15&bgbn=R,0.9065290689468384
147,163,"마음까지 말랑말랑해지는 세상, 산타바바라에서.","사학과, 신문방송학과",학부,2012-2013,/partner/expReport.asp?id=6610&page=15&bgbn=R,0.8807690143585205
148,162,바닷가를 끼고 있는 아름다운 UCSB,사회학과,학부,2012-2013,/partner/expReport.asp?id=6584&page=15&bgbn=R,0.7433786392211914
149,161,아름다운 Santabarbara에서의 1년,행정학과,학부,2012-2013,/partner/expReport.asp?id=6564&page=15&bgbn=R,0.8531798124313354
150,160,UCSB 파견보고서,"천문우주학과, 화학과",학부,2012-2013,/partner/expReport.asp?id=6555&page=16&bgbn=R,0.681797981262207
151,159,UCSB 파견보고서,실내건축학과,학부,2012,/partner/expReport.asp?id=6553&page=16&bgbn=R,0.681797981262207
152,158,UCSB 파견보고서,경제학과,학부,2012,/partner/expReport.asp?id=6545&page=16&bgbn=R,0.681797981262207
153,157,즐거웠던 UCSB에서의 1년,사회복지학과/사회학과,학부,2012-2013,/partner/expReport.asp?id=6538&page=16&bgbn=R,0.8622156381607056
154,156,낭만과 추억이 가득한 그 곳 UCSB,"신문방송학과, 경영학과",학부,2012-2013,/partner/expReport.asp?id=6535&page=16&bgbn=R,0.9413645267486572
155,155,UCSB에서의 소중한 경험,행정학과,학부,2013,/partner/expReport.asp?id=6502&page=16&bgbn=R,0.8992913961410522
156,154,UCSB 파견보고서.,물리학과,학부,2012-2013,/partner/expReport.asp?id=6475&page=16&bgbn=R,0.6804987192153931
157,153,UCSB 경험보고서,교육학과,학부,2012-2013,/partner/expReport.asp?id=6440&page=16&bgbn=R,0.6901764869689941
158,152,"California 에 있는 또 다른 나의 모교, UCSB",심리학과,학부,2012-2013,/partner/expReport.asp?id=6432&page=16&bgbn=R,0.6720417737960815
159,151,"아름다운 학교, UCSB",통계학과,학부,2012-2013,/partner/expReport.asp?id=6394&page=16&bgbn=R,0.9072117805480957
160,150,캘리포니아의 정취를 한껏 느끼고 온 UCSB,경영학과,학부,2012,/partner/expReport.asp?id=6238&page=17&bgbn=R,0.5950987339019775
161,149,"UC의 체대, Santa Barbara",경제학과,학부,2012,/partner/expReport.asp?id=6196&page=17&bgbn=R,0.5898706912994385
162,148,"화사한 캘리포니아의 꽃, 산타바바라",경영학과,학부,2011,/partner/expReport.asp?id=6155&page=17&bgbn=R,0.6522148251533508
163,147,UCSB로 오세요 :),사회복지학과/심리학과,학부,2012,/partner/expReport.asp?id=6106&page=17&bgbn=R,0.506386935710907
164,146,두번째 고향 ucsb,교육학과/경제학과,학부,2012,/partner/expReport.asp?id=6093&page=17&bgbn=R,0.6063967943191528
165,145,추천합니다. UCSB.,경제학과,학부,2012,/partner/expReport.asp?id=6038&page=17&bgbn=R,0.7169397473335266
166,144,UCSB 경험보고서,응용통계학과,학부,2012,/partner/expReport.asp?id=6034&page=17&bgbn=R,0.6901764869689941
167,143,UCSB 파견보고서,"아동가족학과, 정치외교학과",학부,2012,/partner/expReport.asp?id=5880&page=17&bgbn=R,0.681797981262207
168,142,UCSB 경험보고서,경영,학부,2012,/partner/expReport.asp?id=5868&page=17&bgbn=R,0.6901764869689941
169,141,"나의 소중한 추억, Santa Barbara",수학과,학부,2011-2012,/partner/expReport.asp?id=5843&page=17&bgbn=R,0.7294527888298035
170,140,"함께라서 더욱 행복한 그 곳, UCSB",경영학과,학부,2011-2012,/partner/expReport.asp?id=5842&page=18&bgbn=R,0.9843807816505432
171,139,"인생 최고의 선택, UCSB & Santa Barbara.",정치외교학과/사회복지학과,학부,2011-2012,/partner/expReport.asp?id=5841&page=18&bgbn=R,0.9269214868545532
172,138,"It's called ""heaven"" for a reason, 산타바바라",신문방송학과,학부,2011-2012,/partner/expReport.asp?id=5812&page=18&bgbn=R,0.6052219271659851
173,137,아름다웠던 Santa Barbara에서의 추억,불어불문학과,학부,2011-2012,/partner/expReport.asp?id=5811&page=18&bgbn=R,0.9606262445449829
174,136,"산타바바라, 그 곳에서의 일년",영어영문학과,학부,2011-2012,/partner/expReport.asp?id=5806&page=18&bgbn=R,0.7632372975349426
175,135,"내 인생의 값진 1년, UCSB",영어영문학과,학부,2011-2012,/partner/expReport.asp?id=5805&page=18&bgbn=R,0.8919045925140381
176,134,UCSB 그리고 산타바바라 :),심리학과,학부,2011-2012,/partner/expReport.asp?id=5803&page=18&bgbn=R,0.6773119568824768
177,133,UCSB the Paradise,"영어영문학과, 경영학과",학부,2012,/partner/expReport.asp?id=5750&page=18&bgbn=R,0.515648603439331
178,132,UCSB에서의 짧았던 1년,경영학과,학부,2011-2012,/partner/expReport.asp?id=5724&page=18&bgbn=R,0.8467403650283813
179,131,Santa Barbara에서의 달콤했던 1년,사회과학대학 신문방송학과,학부,2011-2012,/partner/expReport.asp?id=5699&page=18&bgbn=R,0.841801643371582
180,130,"제 2의 고향, SantaBarbara.",신소재공학과,학부,2011-2012,/partner/expReport.asp?id=5630&page=19&bgbn=R,0.3810800015926361
181,129,"What a wonderful city, Santa Barbara!",정치외교학과,학부,2011,/partner/expReport.asp?id=5521&page=19&bgbn=R,0.5188660621643066
182,128,Year 2011 with UCSB,공과대학 기계공학부,학부,2011,/partner/expReport.asp?id=5491&page=19&bgbn=R,0.5123575925827026
183,127,UCSB에서의 1년,불어불문학과,학부,2011,/partner/expReport.asp?id=5475&page=19&bgbn=R,0.731432318687439
184,126,UCSB 경험보고서,영어영문학과,학부,2011,/partner/expReport.asp?id=5431&page=19&bgbn=R,0.6901764869689941
185,125,UCSB 경험보고서,사학과,학부,2011,/partner/expReport.asp?id=5429&page=19&bgbn=R,0.6901764869689941
186,124,UCSB 경험보고서,경영학과,학부,2011,/partner/expReport.asp?id=5413&page=19&bgbn=R,0.6901764869689941
187,123,"다시 스무살, 산타바바라",경영학과,학부,2011,/partner/expReport.asp?id=5388&page=19&bgbn=R,0.8674595952033997
188,122,UCSB에서의 1년,경제학과,학부,2011,/partner/expReport.asp?id=5329&page=19&bgbn=R,0.731432318687439
189,121,UCSB에서의 1년,신문방송학과,학부,2011,/partner/expReport.asp?id=5324&page=19&bgbn=R,0.731432318687439
190,120,여유로웠던 UCSB에서의 1년,영어영문학과,학부,2011,/partner/expReport.asp?id=5299&page=20&bgbn=R,0.816663384437561
191,119,2011 산타바바라 이야기,신문방송학과,학부,2011,/partner/expReport.asp?id=5298&page=20&bgbn=R,0.6451758146286011
192,118,Ucsb 에서의 1년 :),경제학과 응용통계학과,학부,2011,/partner/expReport.asp?id=5297&page=20&bgbn=R,0.7415863871574402
193,117,UCSB 경험보고서,기계공학과,학부,2011,/partner/expReport.asp?id=5283&page=20&bgbn=R,0.6901764869689941
194,116,"산타바바라, 꿈을 꾸는 곳",경제학과,학부,2011,/partner/expReport.asp?id=5279&page=20&bgbn=R,0.6288236975669861
195,115,UCSB 간단보고서,의류환경학과,학부,2010-2011,/partner/expReport.asp?id=5264&page=20&bgbn=R,0.681797981262207
196,114,UCSB에서의 1년,화공생명공학과,학부,2010-2011,/partner/expReport.asp?id=5255&page=20&bgbn=R,0.731432318687439
197,113,UCSB. Turning Point of My Life,전기전자공학부,학부,2011,/partner/expReport.asp?id=5250&page=20&bgbn=R,0.5163494348526001
198,112,학문 추구의 계기가 되어준 산타바바라,물리학과,학부,2011,/partner/expReport.asp?id=5245&page=20&bgbn=R,0.8469263315200806
199,111,아름답고 자유로운 산타바바라,경영학과,학부,2010-2011,/partner/expReport.asp?id=5207&page=20&bgbn=R,0.8960353136062622
