,No,제목,학과,과정,년도,href,RNN_SCORE
31,17,Baylor에서의 잊을 수 없는 한학기,의예과,학부,2007,/partner/expReport.asp?id=2857&page=4&bgbn=R,0.8490613698959351
32,16,Baylor University,의예과,학부,2006,/partner/expReport.asp?id=2296&page=4&bgbn=R,0.5230967998504639
33,15,Baylor Univ. - 경험보고서-,사회복지학과,학부,2006,/partner/expReport.asp?id=2127&page=4&bgbn=R,0.667052149772644
34,14,텍사스에서의 즐거운 한학기,의예,학부,2005,/partner/expReport.asp?id=1829&page=4&bgbn=R,0.9118186235427856
35,13,경험보고서,주거환경학과,학부,2005,/partner/expReport.asp?id=1559&page=4&bgbn=R,0.7555708289146423
36,12,경험보고서,,대학원,2004,/partner/expReport.asp?id=1516&page=4&bgbn=R,0.7555708289146423
37,11,경험보고서,심리학전공,학부,2004,/partner/expReport.asp?id=1242&page=4&bgbn=R,0.7555708289146423
38,10,경험보고서,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1151&page=4&bgbn=R,0.7555708289146423
39,9,Baylor Univ. - 이은정,신문방송학과,학부,2003,/partner/expReport.asp?id=1048&page=4&bgbn=R,0.5122702717781067
40,8,Baylor Univ.-이수영,정치외교학과,학부,2002,/partner/expReport.asp?id=718&page=5&bgbn=R,0.5123575925827026
41,7,Baylor Univ. - 신혜린,심리학전공,대학원,2001,/partner/expReport.asp?id=403&page=5&bgbn=R,0.5873305201530457
42,6,Baylor Univ. - 김은경,영어영문학전공,학부,2001,/partner/expReport.asp?id=402&page=5&bgbn=R,0.5122702717781067
43,5,Baylor Univ. - 주영은,경영학전공,학부,2001,/partner/expReport.asp?id=382&page=5&bgbn=R,0.5122702717781067
44,4,Baylor Univ.-윤지영,영어영문학전공,학부,2000,/partner/expReport.asp?id=250&page=5&bgbn=R,0.5123575925827026
45,3,Baylor Univ.-권오진,경영학전공,학부,2000-2001,/partner/expReport.asp?id=232&page=5&bgbn=R,0.6201373338699341
46,2,Baylor Univ.-손현호,경영학전공,학부,1999,/partner/expReport.asp?id=83&page=5&bgbn=R,0.42779719829559326
47,1,Baylor Univ.-박정주,생활과학부,학부,1998-1999,/partner/expReport.asp?id=52&page=5&bgbn=R,0.5123575925827026
