,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
22,22,강력 추천하는 포르츠하임!,경영학과,학부,2011-2012,/partner/expReport.asp?id=6390&page=3&bgbn=R,0,0.8557606339454651
23,21,"포르츠하임, 독일에서의 1년.",경영학과,학부,2012,/partner/expReport.asp?id=6289&page=3&bgbn=R,0,0.786756157875061
24,20,휴식 같았던 반 년,행정학과,학부,2012,/partner/expReport.asp?id=6276&page=3&bgbn=R,0,0.733109712600708
25,19,독일에서 1년,경영학과,학부,2012,/partner/expReport.asp?id=6140&page=3&bgbn=R,0,0.7432680726051331
26,18,인생에서 잊지 못할 한 학기,물리학과,학부,2012,/partner/expReport.asp?id=5958&page=3&bgbn=R,1,0.9559032320976257
27,17,Pforzheim에서의 1년,신문방송학과,학부,2010-2011,/partner/expReport.asp?id=5942&page=3&bgbn=R,0,0.645369291305542
28,16,포르츠하임 교환학생 경험보고서,행정학과,학부,2011-2012,/partner/expReport.asp?id=5933&page=3&bgbn=R,0,0.6136277318000793
29,15,2012년 봄학기 포르츠하임 파견보고서,신문방송학과,학부,2012,/partner/expReport.asp?id=5896&page=3&bgbn=R,1,0.6053251624107361
30,14,배부른 포르츠하임,문화인류학과,학부,2011,/partner/expReport.asp?id=5679&page=4&bgbn=R,0,0.5985332727432251
31,13,잊지못할 독일에서의 가을학기,경제학과,학부,2011,/partner/expReport.asp?id=5587&page=4&bgbn=R,1,0.9465122818946838
32,12,예상치못했던 독일에서의 반년.,전기전자공학과,학부,2011,/partner/expReport.asp?id=5554&page=4&bgbn=R,1,0.9015650153160095
33,11,무조건 포르츠하임!,경영학과,학부,2011,/partner/expReport.asp?id=5444&page=4&bgbn=R,0,0.8340232372283936
34,10,hallo!,경영학과,학부,2010-2011,/partner/expReport.asp?id=5220&page=4&bgbn=R,1,0.48335328698158264
35,9,독일에서의 1년,경영학과,학부,2010-2011,/partner/expReport.asp?id=5111&page=4&bgbn=R,0,0.7712261080741882
36,8,Ich bin ein Pforzheimer !,경영학과,학부,2010,/partner/expReport.asp?id=4801&page=4&bgbn=R,1,0.5001710653305054
37,7,포르츠하임에서의 일 년,경영학과,학부,2010,/partner/expReport.asp?id=4778&page=4&bgbn=R,1,0.6775053143501282
38,6,"또 하나의 my city, Pforzheim.",행정학과,학부,2009-2010,/partner/expReport.asp?id=4435&page=4&bgbn=R,1,0.5828714370727539
39,5,"교환학생, 대학생이 누릴 수 있는 최고의 경험",영어영문학과,학부,2008,/partner/expReport.asp?id=3940&page=4&bgbn=R,1,0.928701639175415
40,4,초콜릿처럼 달콤하고 맥주처럼 시원했던 1년,경영학과,학부,2008-2009,/partner/expReport.asp?id=3874&page=5&bgbn=R,1,0.9211981296539307
41,3,Pforzheim으로의 파견 보고서,경영학과,학부,2009,/partner/expReport.asp?id=3845&page=5&bgbn=R,1,0.7528467178344727
42,2,"아름다운 그 곳, Pforzheim",경영학과,학부,2008,/partner/expReport.asp?id=3782&page=5&bgbn=R,1,0.944499671459198
43,1,"다시 못올 그리운 기억, 독일",경영학과,학부,2008,/partner/expReport.asp?id=3542&page=5&bgbn=R,0,0.4430961608886719
