,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
20,48,삶의 관점을 바꾸어 둔 교환학생 생활,언더우드대학 정치외교학,학부,2015,/partner/expReport.asp?id=12249&page=3&bgbn=R,0,0.8269897103309631
21,47,"프랑스 일류 대학 시앙스포, 좋았지만 아쉬웠던 부분들",경제학과,학부,2015,/partner/expReport.asp?id=12069&page=3&bgbn=R,0,0.42866867780685425
22,46,매일 매일이 빛나던 한 학기,불어불문학과,학부,2014,/partner/expReport.asp?id=11889&page=3&bgbn=R,1,0.9029703140258789
23,45,세계의 인재들과 함께했던 잊지못할 한 학기,사학과,학부,2014,/partner/expReport.asp?id=11812&page=3&bgbn=R,1,0.94371497631073
24,44,Sciences Po에서의 두학기,언더우드국제대학,학부,2013-2014,/partner/expReport.asp?id=7282&page=3&bgbn=R,1,0.7225216627120972
25,43,A moveable feast,언더우드국제대학,학부,2013-2014,/partner/expReport.asp?id=7170&page=3&bgbn=R,0,0.4831991493701935
26,42,최고의 휴가 Paris,국제대학 정치외교학과,학부,2013,/partner/expReport.asp?id=7023&page=3&bgbn=R,0,0.9544791579246521
27,41,즐겁고 행복했던 파리에서의 교환학생 생활 ! :),불어불문학,학부,2013,/partner/expReport.asp?id=7005&page=3&bgbn=R,1,0.9246147274971008
28,40,"au-revoir, paris",건축학과(5년제),학부,2012,/partner/expReport.asp?id=6747&page=3&bgbn=R,1,0.5001710653305054
29,39,시앙스포에서의 한 학기,불어불문학과,학부,2013,/partner/expReport.asp?id=6727&page=3&bgbn=R,0,0.645369291305542
30,38,아름다운 도시 파리,불어불문학과,학부,2012-2013,/partner/expReport.asp?id=6685&page=4&bgbn=R,1,0.8576601147651672
31,37,내 생활을 완전히 바꾸어놓은 파리에서의 한 학기,신과대학 신학과,학부,2013,/partner/expReport.asp?id=6541&page=4&bgbn=R,1,0.7030589580535889
32,36,가장 느끼고 얻은 게 많았던 지난 5개월,문헌정보학과,학부,2013,/partner/expReport.asp?id=6531&page=4&bgbn=R,1,0.8376783132553101
33,35,5개월간의 파리를 추억하며,경제학과,학부,2013,/partner/expReport.asp?id=6478&page=4&bgbn=R,0,0.7684101462364197
34,34,"Sciences Po, Paris 에서의 한 학기",정치외교학과,학부,2012,/partner/expReport.asp?id=6378&page=4&bgbn=R,1,0.6604756116867065
35,33,그리운 파리,경영학과,학부,2012,/partner/expReport.asp?id=6284&page=4&bgbn=R,1,0.7342206835746765
36,32,최고였던 파리의 대학 생활,경영학과,학부,2012,/partner/expReport.asp?id=6283&page=4&bgbn=R,0,0.9590911269187927
37,31,Oh Paris ♩♩♩,UIC CLC,학부,2012,/partner/expReport.asp?id=6234&page=4&bgbn=R,0,0.4831991493701935
38,30,박물관에서 미래를 보다,정치외교학과,학부,2012,/partner/expReport.asp?id=6151&page=4&bgbn=R,1,0.6335095167160034
39,29,추억으로 남을 한 학기,의류환경학과,학부,2011,/partner/expReport.asp?id=5937&page=4&bgbn=R,0,0.9272046685218811
40,28,잊을 수 없는 빠리에서의 한학기,생활디자인학과,학부,2011,/partner/expReport.asp?id=5774&page=5&bgbn=R,1,0.8356950879096985
41,27,시앙스포에서의 한 학기,언더우드국제대학 정치외교학과,학부,2011,/partner/expReport.asp?id=5636&page=5&bgbn=R,0,0.645369291305542
42,26,Paris,"Well-being Tel. Room 315, Seodaemungu, Changcheondong, 52-134, Seoul",학부,2011,/partner/expReport.asp?id=5629&page=5&bgbn=R,0,0.47254469990730286
43,25,"프랑스 최고 수재들이 모인 그랑제꼴, 시엉스포",경영학과,학부,2011,/partner/expReport.asp?id=5507&page=5&bgbn=R,0,0.926195502281189
44,24,Sciences-po 에서의 1년,불어불문학과,학부,2011,/partner/expReport.asp?id=5493&page=5&bgbn=R,0,0.6529819965362549
45,23,Sciences-Po,정치외교학과,학부,2011,/partner/expReport.asp?id=5438&page=5&bgbn=R,0,0.4831991493701935
46,22,파리 중심에서의 학교생활을 꿈꾼다면,경제학과,학부,2011,/partner/expReport.asp?id=5361&page=5&bgbn=R,1,0.8100066781044006
47,21,힘들었고 그만큼 보람도 느낀 애증의 science po에서의 1년,경제학과,학부,2010-2011,/partner/expReport.asp?id=5237&page=5&bgbn=R,1,0.919032096862793
48,20,파리에서의 빛나는 1년,정치외교학과,학부,2010-2011,/partner/expReport.asp?id=5100&page=5&bgbn=R,1,0.9010934829711914
49,19,애증의 Sciences Po Paris,불어불문학과,학부,2010-2011,/partner/expReport.asp?id=5059&page=5&bgbn=R,0,0.6939172148704529
50,18,1년동안 파리와의 연애,UIC 경제학과,학부,2009,/partner/expReport.asp?id=4757&page=6&bgbn=R,1,0.5158334970474243
51,17,Sciences-Po 에서의 봄학기,정치외교학과,학부,2010,/partner/expReport.asp?id=4602&page=6&bgbn=R,1,0.7535168528556824
52,16,Max (1년)=...,불어불문학과,학부,2006-2007,/partner/expReport.asp?id=2828&page=6&bgbn=R,0,0.4899306297302246
53,15,Bonjour Sciences Po!,신문방송학과,학부,2007,/partner/expReport.asp?id=2827&page=6&bgbn=R,1,0.4899306297302246
54,14,sciences-po.. 짧지만은 않앗던 1년,불어불문학과,학부,2006-2007,/partner/expReport.asp?id=2809&page=6&bgbn=R,1,0.6127782464027405
55,13,"Exchange programme at Sciences Po, Paris, France",GSIS,대학원,2007,/partner/expReport.asp?id=2745&page=6&bgbn=R,0,0.5515590906143188
56,12,Sciences-Po에서 보낸 1년,경제학과,학부,2005,/partner/expReport.asp?id=2374&page=6&bgbn=R,0,0.593500018119812
57,11,씨앙스포에서의 1년,사회계열,학부,2006-2007,/partner/expReport.asp?id=2370&page=6&bgbn=R,0,0.7802931666374207
58,10,Science-Po,불어불문학과,학부,2005-2006,/partner/expReport.asp?id=2149&page=6&bgbn=R,0,0.4831991493701935
59,9,파리에서의 길고도 짧았던 일년.,불어불문학과,학부,2005-2006,/partner/expReport.asp?id=2119&page=6&bgbn=R,1,0.9083967804908752
60,8,빠리에서의 일년,불어불문학과,학부,2004-2005,/partner/expReport.asp?id=1789&page=7&bgbn=R,0,0.5090999007225037
61,7,빠리에서...벌써 일년.,불어불문학,학부,2004-2005,/partner/expReport.asp?id=1736&page=7&bgbn=R,1,0.5147241950035095
62,6,"파리의 한 가운데, Sciences-Po",불어불문학전공,학부,2004,/partner/expReport.asp?id=1323&page=7&bgbn=R,1,0.7122460007667542
63,5,Sciences Po et... Paris,경영학전공,대학원,2003-2004,/partner/expReport.asp?id=1295&page=7&bgbn=R,0,0.5001710653305054
64,4,프랑스 그랑제콜 - 씨앙스포,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1277&page=7&bgbn=R,0,0.7978680729866028
65,3,Sciences ponienne.,정치외교학과,학부,2003,/partner/expReport.asp?id=962&page=7&bgbn=R,1,0.4831991493701935
66,2,Sciences Po 에서의 경험...,사회복지학과,학부,2003,/partner/expReport.asp?id=910&page=7&bgbn=R,1,0.8029844164848328
67,1,"문화의 도시, 파리에서의 1년",경영학전공,학부,2002-2003,/partner/expReport.asp?id=888&page=7&bgbn=R,1,0.7610883116722107
