,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
31,10,UPENN,영어영문학과,학부,2006-2007,/partner/expReport.asp?id=2806&page=4&bgbn=R,1,0.47254469990730286
32,9,UPENN에서의 소중했던 한학기,정치외교,학부,2006,/partner/expReport.asp?id=2246&page=4&bgbn=R,1,0.8063574433326721
33,8,짧지만 많은 것을 얻은 한 학기,경제학과,학부,2006,/partner/expReport.asp?id=2079&page=4&bgbn=R,1,0.7970790863037109
34,7,UPenn 경험보고서,정치외교학과,학부,2005-2006,/partner/expReport.asp?id=1886&page=4&bgbn=R,0,0.6353806853294373
35,6,Expect the unexpected.,사회학/영문학,학부,2005,/partner/expReport.asp?id=1664&page=4&bgbn=R,1,0.4899306297302246
36,5,교환학생을 마치고...,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1175&page=4&bgbn=R,0,0.5904887914657593
37,4,"연대생 최고의 특권, 교환학생",정치외교학과,학부,2002-2003,/partner/expReport.asp?id=980&page=4&bgbn=R,1,0.9280164837837219
38,3,잊지못할 시간,신문방송학과,학부,2002-2003,/partner/expReport.asp?id=907&page=4&bgbn=R,0,0.8960229158401489
39,2,U of Pennsylvania - 김이홍,사회환경건축공학부,학부,2001,/partner/expReport.asp?id=513&page=4&bgbn=R,1,0.5001710653305054
40,1,U of Pennsylvania-김수현,정치외교학과,학부,1999,/partner/expReport.asp?id=279&page=5&bgbn=R,1,0.5444381833076477
