,No,제목,학과,과정,년도,href,RNN_SCORE
16,67,"평생 잊지 못할, 롱비치에서의 즐거웠던 1년",경제학과,학부,2012-2013,/partner/expReport.asp?id=6654&page=2&bgbn=R,0.9696297645568848
17,66,햇볕가득 롱비치에서의 봄학기,경제학과,학부,2013-1,/partner/expReport.asp?id=6576&page=2&bgbn=R,0.7647344470024109
18,65,너무나도 아름답고 행복했던 롱비치,경영학과,학부,2013,/partner/expReport.asp?id=6563&page=2&bgbn=R,0.9832159280776978
19,64,행복한 사람들과 함께 한 롱비치에서의 한 학기,경영학과,학부,2013,/partner/expReport.asp?id=6501&page=2&bgbn=R,0.8553274273872375
20,63,마냥 행복하기만 했던 롱비치에서의 1년,경영학과,학부,2012-2013,/partner/expReport.asp?id=6499&page=3&bgbn=R,0.8637946844100952
21,62,CSU Long Beach 교환학생 보고서,사회학과/신학과,학부,2013,/partner/expReport.asp?id=6480&page=3&bgbn=R,0.6542438864707947
22,61,롱비치에서의 한학기,경제학과,학부,2012,/partner/expReport.asp?id=6126&page=3&bgbn=R,0.731432318687439
23,60,날씨도 그곳에서의 추억도 화창한 롱비치에서의 한 학기,정치외교학과,학부,2012,/partner/expReport.asp?id=6072&page=3&bgbn=R,0.8498139381408691
24,59,"그리운 Longbeach,,,^^",심리학/경영학,학부,2012,/partner/expReport.asp?id=5953&page=3&bgbn=R,0.7133967280387878
25,58,롱비치로 가요! :),영어영문학과,학부,2011-2012,/partner/expReport.asp?id=5769&page=3&bgbn=R,0.27124595642089844
26,57,아름다운 LONG BEACH,기계공학과,학부,2012,/partner/expReport.asp?id=5738&page=3&bgbn=R,0.8757781386375427
27,56,"내 인생의 단비, Long Beach",심리학/경영학,학부,2011-2,/partner/expReport.asp?id=5735&page=3&bgbn=R,0.855239987373352
28,55,"Long Beach, 내가 걸은 만큼만 내 인생이다",신문방송학과,학부,2011-2012,/partner/expReport.asp?id=5618&page=3&bgbn=R,0.9040900468826294
29,54,교환학생보고서-이주형,경제학과,학부,2011,/partner/expReport.asp?id=5352&page=3&bgbn=R,0.6987471580505371
30,53,"cal state, long beach",정보산업공학과,학부,2011,/partner/expReport.asp?id=5047&page=4&bgbn=R,0.5122702717781067
31,52,돌이켜 보면 아득한 꿈같던 롱비치 :),문헌정보/경제,학부,2010-2011,/partner/expReport.asp?id=5007&page=4&bgbn=R,0.8620679378509521
32,51,돌아보면 너무나 행복했던 californian life,정치외교학과,학부,2010-2011,/partner/expReport.asp?id=4970&page=4&bgbn=R,0.9648076295852661
33,50,lovely LB,사회학과,학부,2009-2010,/partner/expReport.asp?id=4448&page=4&bgbn=R,0.5230967998504639
34,49,천국을 보았다,경제학과,학부,2010,/partner/expReport.asp?id=4444&page=4&bgbn=R,0.699653148651123
35,48,롱비치라 쓰고 낙원이라 읽는다,경영학과,학부,2010,/partner/expReport.asp?id=4443&page=4&bgbn=R,0.5409983396530151
36,47,"너무나도 값진 시간, CSULB로 떠나세요!!",경영학과,학부,2009-2010,/partner/expReport.asp?id=4432&page=4&bgbn=R,0.8869237303733826
37,46,"롱비치, 벌써부터 그립다",경영학과,학부,2009-2010,/partner/expReport.asp?id=4423&page=4&bgbn=R,0.7487249970436096
38,45,CSULB 2009 :D,수학과/경제학과,학부,2009,/partner/expReport.asp?id=4137&page=4&bgbn=R,0.5123575925827026
39,44,CSULB,신문방송,학부,2009,/partner/expReport.asp?id=4109&page=4&bgbn=R,0.50729900598526
40,43,CSULB!!,경영학과,학부,2009,/partner/expReport.asp?id=4032&page=5&bgbn=R,0.5230967998504639
41,42,CSULB에서의 1년,의공학부,학부,2008-2009,/partner/expReport.asp?id=3722&page=5&bgbn=R,0.731432318687439
42,41,Cal State Long Beach :D,심리학/경영학,학부,2008-2009,/partner/expReport.asp?id=3706&page=5&bgbn=R,0.5139521360397339
43,40,CSULB에서의 1년,영문학과/경제학과,학부,2008-2009,/partner/expReport.asp?id=3686&page=5&bgbn=R,0.731432318687439
44,39,The BEST time ever in my life! Go Beach!!!,영어영문학과,학부,2008,/partner/expReport.asp?id=3614&page=5&bgbn=R,0.5248868465423584
45,38,CSULB에서의 1년,경영학과,학부,2008,/partner/expReport.asp?id=3452&page=5&bgbn=R,0.731432318687439
46,37,누구보다 특별했던 CSULB 교환학생 기간,심리학과,학부,2008,/partner/expReport.asp?id=3316&page=5&bgbn=R,0.7459688782691956
47,36,교환보고서,정치외교학과,학부,2007-2008,/partner/expReport.asp?id=3239&page=5&bgbn=R,0.7238260507583618
48,35,"California State Univ., Long Beach",컴퓨터산업공학부,학부,2007-2008,/partner/expReport.asp?id=3237&page=5&bgbn=R,0.5139521360397339
49,34,Unforgettable Experience,Business Administration,학부,2007-2008,/partner/expReport.asp?id=3225&page=5&bgbn=R,0.5230967998504639
50,33,캘리포니아 Looooooooong Beach!,철학과,학부,2007-2008,/partner/expReport.asp?id=3174&page=6&bgbn=R,0.4753895699977875
51,32,Cal State Long Beach,컴퓨터산업공학부,학부,2007,/partner/expReport.asp?id=2920&page=6&bgbn=R,0.5123575925827026
52,31,CSULB에서의 한 학기,경영학과,학부,2007,/partner/expReport.asp?id=2914&page=6&bgbn=R,0.731432318687439
53,30,화창한 롱비치의 대학생활,경영,학부,2007,/partner/expReport.asp?id=2873&page=6&bgbn=R,0.3968738615512848
54,29,"Long Beach, Califonia",경영학과,학부,2007,/partner/expReport.asp?id=2866&page=6&bgbn=R,0.5123575925827026
55,28,롱비치에서의 일년,전기전자공학부,학부,2007,/partner/expReport.asp?id=2836&page=6&bgbn=R,0.727751612663269
56,27,Long Beach의 가을,경영학과,학부,2006,/partner/expReport.asp?id=2824&page=6&bgbn=R,0.6986377239227295
57,26,CSULB 경험보고서,의류환경학과,학부,2006,/partner/expReport.asp?id=2823&page=6&bgbn=R,0.6901764869689941
58,25,Loooooooong Beach,전기전자공학부,학부,2007,/partner/expReport.asp?id=2759&page=6&bgbn=R,0.5230967998504639
59,24,다사다난 유학경험기,컴퓨터산업공학부,학부,2007,/partner/expReport.asp?id=2630&page=6&bgbn=R,0.5784246921539307
60,23,아름다운 해변의 도시~,국제대학원,대학원,2007,/partner/expReport.asp?id=2600&page=7&bgbn=R,0.8161928653717041
61,22,csulb에서,건축과,학부,2006-2007,/partner/expReport.asp?id=2596&page=7&bgbn=R,0.4111205041408539
62,21,경험보고서 - 롱비치에서의 한학기,경영학과,학부,2007,/partner/expReport.asp?id=2566&page=7&bgbn=R,0.7995856404304504
63,20,Go to Beach~~,GSIS PIC,대학원,2006,/partner/expReport.asp?id=2451&page=7&bgbn=R,0.5123575925827026
64,19,롱비치에서의 추억을 회상하며,경영학과,학부,2006,/partner/expReport.asp?id=2436&page=7&bgbn=R,0.6904260516166687
65,18,CSULB,신문방송학,학부,2006,/partner/expReport.asp?id=2375&page=7&bgbn=R,0.50729900598526
66,17,Go Beach!,의류환경학과,학부,2006,/partner/expReport.asp?id=2328&page=7&bgbn=R,0.515648603439331
67,16,2006년 CSULB,언어병리학과,대학원,2006,/partner/expReport.asp?id=2286&page=7&bgbn=R,0.5230967998504639
68,15,CSULB 경험보고서,경영학과,학부,2004-2005,/partner/expReport.asp?id=2038&page=7&bgbn=R,0.6901764869689941
69,14,CSULB,국제관계,학부,2004-2005,/partner/expReport.asp?id=1587&page=7&bgbn=R,0.50729900598526
70,13,CSULB 교환학생 경험보고서,행정학과,대학원,2004,/partner/expReport.asp?id=1468&page=8&bgbn=R,0.6680845022201538
71,12,[CSULB 경험보고서] 롱비치에서의 1년,행정학과,학부,2004,/partner/expReport.asp?id=1382&page=8&bgbn=R,0.7496244311332703
72,11,경험 보고서,영어영문학전공,학부,2003-2004,/partner/expReport.asp?id=1372&page=8&bgbn=R,0.7555708289146423
73,10,california state university at long beach,경영학전공,학부,2003,/partner/expReport.asp?id=1053&page=8&bgbn=R,0.5139521360397339
74,9,CSULB 교환학생 경험보고서,국제학대학원,대학원,2003,/partner/expReport.asp?id=961&page=8&bgbn=R,0.6680845022201538
75,8,Long Beach는 낭만적인 해안이 아니다.,정치외교학과,학부,2002,/partner/expReport.asp?id=845&page=8&bgbn=R,0.46847498416900635
76,7,경험 보고서,상경계열,학부,2002,/partner/expReport.asp?id=780&page=8&bgbn=R,0.7555708289146423
77,6,경험 보고서,경영학전공,학부,2002,/partner/expReport.asp?id=758&page=8&bgbn=R,0.7555708289146423
78,5,"CSU, Long Beach - 김용혁",경영학전공,학부,2001-2002,/partner/expReport.asp?id=537&page=8&bgbn=R,0.6309415102005005
79,4,CSU Long Beach-강준원,기계전자공학부,학부,2000,/partner/expReport.asp?id=193&page=8&bgbn=R,0.4417804181575775
80,3,CSU Long Beach-김성천,경영학전공,학부,1999-2000,/partner/expReport.asp?id=160&page=9&bgbn=R,0.5460403561592102
81,2,CSU LongBeach-박재순,행정학과,학부,,/partner/expReport.asp?id=106&page=9&bgbn=R,0.6082479953765869
82,1,CSU Long Beach-정연희,건축공학전공,학부,1999,/partner/expReport.asp?id=87&page=9&bgbn=R,0.5122702717781067
