,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
18,54,그리운 코펜하겐에서의 생활!,사회학과,학부,2016,/partner/expReport.asp?id=13824&page=2&bgbn=R,1,0.8040932416915894
19,53,많은 것을 배웠던 코펜하겐,심리학과,학부,2016,/partner/expReport.asp?id=13643&page=2&bgbn=R,1,0.6829766631126404
20,52,Experience at Københavns Universitet,Comparative Literature & Culture,학부,2016,/partner/expReport.asp?id=13584&page=3&bgbn=R,1,0.5123643279075623
21,51,"Du kan tage pigen ud af København, men du kan ikke tage København ud af pigen.",비교문학과 문화,학부,2015-1학기,/partner/expReport.asp?id=12743&page=3&bgbn=R,0,0.6556792855262756
22,50,Report on exchange semester at the University of Copenhagen,Underwood Division,학부,2015,/partner/expReport.asp?id=12734&page=3&bgbn=R,0,0.5515590906143188
23,49,다시 가고싶은 대학 코펜하겐,정치외교학과,학부,2015,/partner/expReport.asp?id=12610&page=3&bgbn=R,1,0.8117016553878784
24,48,교과서 같은 도시 코펜하겐,경제학과,학부,2015-2016,/partner/expReport.asp?id=12594&page=3&bgbn=R,1,0.8871768116950989
25,47,코펜하겐!,중어중문학과,학부,2012,/partner/expReport.asp?id=12354&page=3&bgbn=R,1,0.48335328698158264
26,46,Hej! Mange Tak.,비교문학,학부,2014-2015,/partner/expReport.asp?id=12327&page=3&bgbn=R,1,0.5001710653305054
27,45,코펜하겐에서의 봄학기,언론홍보영상학부/사회학과,학부,2014,/partner/expReport.asp?id=8597&page=3&bgbn=R,1,0.7671930193901062
28,44,꿈같았던 코펜하겐 : ),행정학과,학부,2013-2014,/partner/expReport.asp?id=7446&page=3&bgbn=R,1,0.8491034507751465
29,43,멋진 코펜하겐!,경제학부,학부,2013-2014,/partner/expReport.asp?id=7318&page=3&bgbn=R,1,0.9032273888587952
30,42,고생한만큼 즐거웠던 코펜하겐!,신문방송학과,학부,2011,/partner/expReport.asp?id=6650&page=4&bgbn=R,1,0.9204728603363037
31,41,내사랑코펜하겐,UIC 경제,학부,2012,/partner/expReport.asp?id=6147&page=4&bgbn=R,1,0.8733810186386108
32,40,코펜하겐 경험보고서 :),심리학과,학부,2011-2012,/partner/expReport.asp?id=5991&page=4&bgbn=R,1,0.6922454237937927
33,39,사랑스런 코펜하겐!!!!!!!!!!!!!!!!!,경제학과,학부,2011-2012,/partner/expReport.asp?id=5733&page=4&bgbn=R,1,0.9530391693115234
34,38,조용한 코펜하겐!,사회학과,학부,2011,/partner/expReport.asp?id=5537&page=4&bgbn=R,1,0.6653017401695251
35,37,꿈같은 시절의 CPH,정치외교학과,학부,2011,/partner/expReport.asp?id=5454&page=4&bgbn=R,1,0.914148211479187
36,36,신 맛 코펜하겐,언론홍보영상/사회학,학부,2009,/partner/expReport.asp?id=5327&page=4&bgbn=R,1,0.44767072796821594
37,35,추운 나라 덴마크 따뜻한 도시 코펜하겐,경제학과,학부,2011,/partner/expReport.asp?id=5228&page=4&bgbn=R,1,0.7943209409713745
38,34,"코펜하겐, 언제가는 꼭 돌아가고 싶은 그곳",언더우드국제대학,학부,2010-2011,/partner/expReport.asp?id=5203&page=4&bgbn=R,1,0.8119125366210938
39,33,I love KBH,국제학과,학부,2011,/partner/expReport.asp?id=5148&page=4&bgbn=R,1,0.4831991493701935
40,32,행복한 일 년,공과대학 건축학과,학부,2010-2011,/partner/expReport.asp?id=5107&page=5&bgbn=R,1,0.8725334405899048
41,31,코펜하겐을 느껴보세요 !,"식품영양학과, 심리학과",학부,2011,/partner/expReport.asp?id=5102&page=5&bgbn=R,1,0.727093517780304
42,30,"Copenhagen, Denmark !",심리학과,학부,2011,/partner/expReport.asp?id=5094&page=5&bgbn=R,1,0.4899306297302246
43,29,코펜하겐!,국어국문학과/영어영문학과,학부,2011,/partner/expReport.asp?id=5092&page=5&bgbn=R,1,0.48335328698158264
44,28,"나에게 행복을 가르쳐 준 나라, 덴마크",경제학과,학부,2009-2010,/partner/expReport.asp?id=4831&page=5&bgbn=R,1,0.9129998683929443
45,27,코펜하겐 대학 경험보고서,경제학과,학부,2010,/partner/expReport.asp?id=4610&page=5&bgbn=R,0,0.5599263906478882
46,26,아름다운 동화 속 도시 코펜하겐,임상병리학과,학부,2009-2010,/partner/expReport.asp?id=4587&page=5&bgbn=R,1,0.9421796798706055
47,25,Here's to our copenland,신문방송학과,학부,2008-2009,/partner/expReport.asp?id=4568&page=5&bgbn=R,0,0.5123643279075623
48,24,COPENHAGEN? HOPENHAGEN!,신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4515&page=5&bgbn=R,0,0.4899306297302246
49,23,"코펜하겐, 어디까지 가봤니.",사회학과,학부,2008,/partner/expReport.asp?id=4504&page=5&bgbn=R,1,0.4036896228790283
50,22,코펜하겐 대학 경험보고서,행정학과,학부,2009-2009,/partner/expReport.asp?id=4160&page=6&bgbn=R,0,0.5599263906478882
51,21,코펜하겐을 달리다.,영어영문학과,학부,2008-2009,/partner/expReport.asp?id=4126&page=6&bgbn=R,1,0.4869694113731384
52,20,Welcome to Copenhagen,경제학과,학부,2008-2009,/partner/expReport.asp?id=3904&page=6&bgbn=R,1,0.4831991493701935
53,19,코펜하겐 대학,언더우드국제대학,학부,2008-2009,/partner/expReport.asp?id=3837&page=6&bgbn=R,0,0.4117032587528229
54,18,아름다운 도시 코펜하겐을 소개합니다,경영학과,학부,2009,/partner/expReport.asp?id=3790&page=6&bgbn=R,1,0.8858836889266968
55,17,"동화같은 도시, 코펜하겐에서",물리학과,학부,2008-2009,/partner/expReport.asp?id=3694&page=6&bgbn=R,1,0.6960108876228333
56,16,"행복에 겨웠던 꿈, 코펜하겐",심리학과,학부,2008-2009,/partner/expReport.asp?id=3593&page=6&bgbn=R,1,0.918694019317627
57,15,Welcome to Wonderful Copenhagen,정치외교학과,학부,2007,/partner/expReport.asp?id=3069&page=6&bgbn=R,1,0.4899306297302246
58,14,"숨겨진 보물과도 같은 도시, 코펜하겐",사회복지학과,학부,2007,/partner/expReport.asp?id=3017&page=6&bgbn=R,1,0.9303926229476929
59,13,코펜하겐 대학교 경험보고서,사회학과,학부,2007,/partner/expReport.asp?id=2814&page=6&bgbn=R,0,0.7448160648345947
60,12,university of copenhagen - 전옥희,의공학부,학부,2006-2007,/partner/expReport.asp?id=2616&page=7&bgbn=R,1,0.6277589797973633
61,11,코펜하겐에서의 잊지못할 6개월,경제학과,학부,2006,/partner/expReport.asp?id=2352&page=7&bgbn=R,1,0.9402936697006226
62,10,"유럽의 중심, 덴마크 코펜하겐",정치외교학과,학부,2006,/partner/expReport.asp?id=2329&page=7&bgbn=R,1,0.3281818926334381
63,9,Wonderful Copenhagen,신문방송학과,학부,2006,/partner/expReport.asp?id=2143&page=7&bgbn=R,0,0.48335328698158264
64,8,행복한 추억이 가득한 코펜하겐,경영학과,학부,2005-2006,/partner/expReport.asp?id=2125&page=7&bgbn=R,1,0.9386191964149475
65,7,"꿈같은 도시, 코펜하겐",정보산업공학,학부,2005,/partner/expReport.asp?id=1844&page=7&bgbn=R,1,0.877733588218689
66,6,코펜하겐에서 보낸 한 학기,사학과,학부,2005,/partner/expReport.asp?id=1717&page=7&bgbn=R,1,0.5509714484214783
67,5,내 생애 가장 멋진 추억을 덴마크에서,영어영문학과,학부,2004,/partner/expReport.asp?id=1608&page=7&bgbn=R,1,0.9717296957969666
68,4,평화로운 동화 도시 코펜하겐을 다녀와서.,불어불문학전공,학부,2004,/partner/expReport.asp?id=1302&page=7&bgbn=R,1,0.9020447134971619
69,3,아주 특별한 경험을 원하는 그대에게,정치외교학과,학부,2003-2004,/partner/expReport.asp?id=1285&page=7&bgbn=R,1,0.9419448971748352
70,2,Univ. of copenhagen,심리학전공,학부,2003,/partner/expReport.asp?id=1083&page=8&bgbn=R,0,0.4899306297302246
71,1,Univ. of Copenhagen-최희재,인문학부,학부,1999,/partner/expReport.asp?id=62&page=8&bgbn=R,1,0.5123643279075623
