,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
46,26,아름다운 동화 속 도시 코펜하겐,임상병리학과,학부,2009-2010,/partner/expReport.asp?id=4587&page=5&bgbn=R,1,0.8367118835449219
47,25,Here's to our copenland,신문방송학과,학부,2008-2009,/partner/expReport.asp?id=4568&page=5&bgbn=R,0,0.5139521360397339
48,24,COPENHAGEN? HOPENHAGEN!,신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4515&page=5&bgbn=R,1,0.5123575925827026
49,23,"코펜하겐, 어디까지 가봤니.",사회학과,학부,2008,/partner/expReport.asp?id=4504&page=5&bgbn=R,1,0.3750365376472473
50,22,코펜하겐 대학 경험보고서,행정학과,학부,2009-2009,/partner/expReport.asp?id=4160&page=6&bgbn=R,1,0.639470100402832
51,21,코펜하겐을 달리다.,영어영문학과,학부,2008-2009,/partner/expReport.asp?id=4126&page=6&bgbn=R,1,0.46497705578804016
52,20,Welcome to Copenhagen,경제학과,학부,2008-2009,/partner/expReport.asp?id=3904&page=6&bgbn=R,1,0.515648603439331
53,19,코펜하겐 대학,언더우드국제대학,학부,2008-2009,/partner/expReport.asp?id=3837&page=6&bgbn=R,1,0.4574654698371887
54,18,아름다운 도시 코펜하겐을 소개합니다,경영학과,학부,2009,/partner/expReport.asp?id=3790&page=6&bgbn=R,1,0.5847373604774475
55,17,"동화같은 도시, 코펜하겐에서",물리학과,학부,2008-2009,/partner/expReport.asp?id=3694&page=6&bgbn=R,1,0.5968917608261108
56,16,"행복에 겨웠던 꿈, 코펜하겐",심리학과,학부,2008-2009,/partner/expReport.asp?id=3593&page=6&bgbn=R,1,0.9063502550125122
57,15,Welcome to Wonderful Copenhagen,정치외교학과,학부,2007,/partner/expReport.asp?id=3069&page=6&bgbn=R,1,0.5123575925827026
58,14,"숨겨진 보물과도 같은 도시, 코펜하겐",사회복지학과,학부,2007,/partner/expReport.asp?id=3017&page=6&bgbn=R,1,0.9173116683959961
59,13,코펜하겐 대학교 경험보고서,사회학과,학부,2007,/partner/expReport.asp?id=2814&page=6&bgbn=R,1,0.7756832838058472
60,12,university of copenhagen - 전옥희,의공학부,학부,2006-2007,/partner/expReport.asp?id=2616&page=7&bgbn=R,1,0.6318111419677734
61,11,코펜하겐에서의 잊지못할 6개월,경제학과,학부,2006,/partner/expReport.asp?id=2352&page=7&bgbn=R,1,0.9261351823806763
62,10,"유럽의 중심, 덴마크 코펜하겐",정치외교학과,학부,2006,/partner/expReport.asp?id=2329&page=7&bgbn=R,1,0.2898801565170288
63,9,Wonderful Copenhagen,신문방송학과,학부,2006,/partner/expReport.asp?id=2143&page=7&bgbn=R,1,0.5230967998504639
64,8,행복한 추억이 가득한 코펜하겐,경영학과,학부,2005-2006,/partner/expReport.asp?id=2125&page=7&bgbn=R,1,0.9398804903030396
65,7,"꿈같은 도시, 코펜하겐",정보산업공학,학부,2005,/partner/expReport.asp?id=1844&page=7&bgbn=R,1,0.7868679761886597
66,6,코펜하겐에서 보낸 한 학기,사학과,학부,2005,/partner/expReport.asp?id=1717&page=7&bgbn=R,1,0.5980356335639954
67,5,내 생애 가장 멋진 추억을 덴마크에서,영어영문학과,학부,2004,/partner/expReport.asp?id=1608&page=7&bgbn=R,1,0.9711276292800903
68,4,평화로운 동화 도시 코펜하겐을 다녀와서.,불어불문학전공,학부,2004,/partner/expReport.asp?id=1302&page=7&bgbn=R,1,0.837277889251709
69,3,아주 특별한 경험을 원하는 그대에게,정치외교학과,학부,2003-2004,/partner/expReport.asp?id=1285&page=7&bgbn=R,1,0.909589946269989
70,2,Univ. of copenhagen,심리학전공,학부,2003,/partner/expReport.asp?id=1083&page=8&bgbn=R,0,0.5123575925827026
71,1,Univ. of Copenhagen-최희재,인문학부,학부,1999,/partner/expReport.asp?id=62&page=8&bgbn=R,1,0.5139521360397339
